ἆ	ἆ
ἅ	ὅς
ἃ	ὅς
α#	α#
Ααλαφ	Ααλαφ
Ααρα	Ααρα
Ααρων	Ααρων
Ααρων	Ἀαρών
Ααρωνίδης	Ἀαρωνίδης
Αβαδια	Αβαδια
Αβαδιας	Αβαδιας
Αβαδων	Αβαδων
Αβαιαν	Αβαιαν
Αβαισαν	Αβαισαν
αβακ	αβακ
Αβαλ	Αβαλ
Αβαμα	Αβαμα
Αβανα	Αβανα
Αβαρ	Αβαρ
Αβαραν	Αβαραν
Αβαριμ	Αβαριμ
Αβαριν	Αβαριν
αβαρκηνιν	αβαρκηνιν
ἀβασίλευτόν	ἀβασίλευτος
Αβαταζα	Αβαταζα
ἀβάτοις	ἄβατος
ἄβατον	ἄβατος
ἄβατος	ἄβατος
ἄβατός	ἄβατος
ἀβάτους	ἄβατος
ἀβάτῳ	ἄβατος
ἀβατωθῇ	ἀβατόω
Αββα	Αββα
Αβδεδομ	Αβδεδομ
Αβδεμελεχ	Αβδεμελεχ
Αβδεναγω	Αβδεναγω
Αβδησελμα	Αβδησελμα
Αβδι	Αβδι
Αβδια	Αβδια
Αβδιαν	Αβδια
Αβδιας	Αβδιας
Αβδιηλ	Αβδιηλ
Αβδιου	Αβδιας
Αβδιου	Αβδιου
Αβδων	Αβδων
Αβεδ	Αβεδ
Αβεδδαρα	Αβεδδαρα
Αβεδδαραμ	Αβεδδαραμ
αβεδηριν	αβεδηριν
Αβελ	Αβελ
Αβελβαιθαμααχα	Αβελβαιθαμααχα
Αβελμαα	Αβελμαα
Αβελμαιν	Αβελμαιν
Αβελμαουλα	Αβελμαουλα
Αβελμεουλα	Αβελμεουλα
Αβενεζερ	Αβενεζερ
Αβεννεζερ	Αβεννεζερ
Αβεννερ	Αβεννερ
Αβεννηρ	Αβεννηρ
Αβερ	Αβερ
Αβεσσα	Αβεσσα
Αβεσσαλωμ	Αβεσσαλωμ
Αβι	Αβι
Αβια	Αβια
Αβιαθαρ	Αβιαθαρ
Αβιασαφ	Αβιασαφ
Αβιγαια	Αβιγαια
Αβιγαιαν	Αβιγαιαν
Αβιγαιας	Αβιγαιας
Αβιδα	Αβιδα
Αβιδαν	Αβιδαν
Αβιεζεκ	Αβιεζεκ
Αβιεζερ	Αβιεζερ
Αβιεζρι	Αβιεζρι
Αβιεσδρι	Αβιεσδρι
Αβιηλ	Αβιηλ
Αβιμεηλ	Αβιμεηλ
Αβιμελεχ	Αβιμελεχ
Αβινεεμ	Αβινεεμ
Αβιου	Αβιου
Αβιουδ	Αβιουδ
αβιρα	αβιρα
Αβιρα	Αβιρα
Αβιρων	Αβιρων
Αβισακ	Αβισακ
Αβισου	Αβισου
Αβισουε	Αβισουε
Αβισουρ	Αβισουρ
Αβιταλ	Αβιταλ
Αβιτωβ	Αβιτωβ
Αβιχαιλ	Αβιχαιλ
ἀβλαβεῖς	ἀβλαβής
ἀβλαβῆ	ἀβλαβής
ἀβοηθησίας	ἀβοηθησία
ἀβοήθητον	ἀβοήθητος
ἀβοήθητος	ἀβοήθητος
ἀβοηθήτων	ἀβοήθητος
Αβου	Αβου
Ἀβούβου	Ἀβούβος
ἀβουλεύτως	ἀβουλεύτως
ἀβουλίαν	ἀβουλία
ἀβουλίας	ἀβουλία
ἅβρᾳ	ἅβρα
Αβρααμ	Αβρααμ
Αβρααμ	Ἀβραάμ
Αβρααμίτιδος	Ἀβρααμίτις
ἅβραι	ἅβρα
ἅβραις	ἅβρα
Αβραμ	Αβραμ
Αβραμιαῖοι	Αβραμιαῖος
Αβραμιαῖος	Αβραμιαῖος
Αβραμιαίων	Αβραμιαῖος
ἅβραν	ἅβρα
ἅβρας	ἅβρα
ἀβροχίας	ἀβροχία
Αβρωνα	Αβρωνα
ἄβρωτα	ἄβρωτος
ἄβυσσοι	ἄβυσσος
ἀβύσσοις	ἄβυσσος
ἄβυσσον	ἄβυσσος
ἄβυσσος	ἄβυσσος
ἀβύσσου	ἄβυσσος
ἀβύσσους	ἄβυσσος
ἀβύσσῳ	ἄβυσσος
ἀβύσσων	ἄβυσσος
Αβωμεουλα	Αβωμεουλα
Αβωρ	Αβωρ
Αγαβ	Αγαβ
Αγαβα	Αγαβα
Αγαγ	Αγαγ
ἄγαγε	ἄγω
ἀγαγεῖν	ἄγω
ἀγαγέσθαι	ἄγω
ἀγάγετε	ἄγω
ἀγαγέτωσαν	ἄγω
ἀγάγῃς	ἄγω
ἀγάγοις	ἄγω
ἀγαγόντα	ἄγω
ἀγαγόντος	ἄγω
ἀγάγω	ἄγω
ἀγάγωμεν	ἄγω
ἀγαγὼν	ἄγω
ἀγαθά	ἀγαθός
ἀγαθὰ	ἀγαθός
ἀγαθαὶ	ἀγαθός
ἀγαθάς	ἀγαθός
ἀγαθὰς	ἀγαθός
ἀγαθέ	ἀγαθός
ἀγαθή	ἀγαθός
ἀγαθὴ	ἀγαθός
ἀγαθῇ	ἀγαθός
ἀγαθήν	ἀγαθός
ἀγαθὴν	ἀγαθός
ἀγαθῆς	ἀγαθός
ἀγαθοί	ἀγαθός
ἀγαθοὶ	ἀγαθός
ἀγαθοῖς	ἀγαθός
ἀγαθόν	ἀγαθός
ἀγαθὸν	ἀγαθός
ἀγαθοποιήσαι	ἀγαθοποιέω
ἀγαθοποιήσῃ	ἀγαθοποιέω
ἀγαθοποιὸς	ἀγαθοποιός
ἀγαθοποιῶν	ἀγαθοποιέω
ἀγαθός	ἀγαθός
ἀγαθὸς	ἀγαθός
ἀγαθότητα	ἀγαθότης
ἀγαθότητι	ἀγαθότης
ἀγαθότητος	ἀγαθότης
ἀγαθοῦ	ἀγαθός
ἀγαθούς	ἀγαθός
ἀγαθοὺς	ἀγαθός
ἀγαθύναι	ἀγαθύνω
ἀγαθῦναι	ἀγαθύνω
ἀγαθυνάτω	ἀγαθύνω
ἀγαθυνεῖ	ἀγαθύνω
ἀγαθύνῃς	ἀγαθύνω
ἀγαθυνθέντων	ἀγαθύνω
ἀγαθυνθῇ	ἀγαθύνω
ἀγαθυνθήσεται	ἀγαθύνω
ἀγαθυνθήτω	ἀγαθύνω
ἀγάθυνον	ἀγαθύνω
ἀγαθύνοντες	ἀγαθύνω
ἀγαθῷ	ἀγαθός
ἀγαθῶν	ἀγαθός
ἀγαθῶς	ἀγαθῶς
ἀγαθῶσαι	ἀγαθόω
ἀγαθώσει	ἀγαθόω
ἀγαθωσύνῃ	ἀγαθωσύνη
ἀγαθωσύνην	ἀγαθωσύνη
ἀγαθωσύνης	ἀγαθωσύνη
ἀγαθωτέρα	ἀγαθός
ἀγαθώτερος	ἀγαθός
ἀγαλλίαμα	ἀγαλλίαμα
ἀγαλλίαμά	ἀγαλλίαμα
ἀγαλλιάματι	ἀγαλλίαμα
ἀγαλλιάματος	ἀγαλλίαμα
ἀγαλλίασαι	ἀγαλλιάομαι
ἀγαλλιάσαιντο	ἀγαλλιάομαι
ἀγαλλιάσει	ἀγαλλιάομαι
ἀγαλλιάσει	ἀγαλλίασις
ἀγαλλιάσεται	ἀγαλλιάομαι
ἀγαλλιάσεως	ἀγαλλίασις
ἀγαλλιάσῃ	ἀγαλλιάομαι
ἀγαλλιᾶσθε	ἀγαλλιάομαι
ἀγαλλιάσθω	ἀγαλλιάομαι
ἀγαλλιάσθωσαν	ἀγαλλιάομαι
ἀγαλλίασιν	ἀγαλλίασις
ἀγαλλίασις	ἀγαλλίασις
ἀγαλλιάσομαι	ἀγαλλιάομαι
ἀγαλλιασόμεθα	ἀγαλλιάομαι
ἀγαλλιάσονται	ἀγαλλιάομαι
ἀγαλλιασώμεθα	ἀγαλλιάομαι
ἀγαλλιάσωνται	ἀγαλλιάομαι
Αγαλλιμ	Αγαλλιμ
ἀγάλματα	ἄγαλμα
ἄγαμοι	ἄγαμος
ἄγαν	ἄγαν
ἀγανακτήσασα	ἀγανακτέω
ἀγανακτήσει	ἀγανακτέω
ἀγαπᾷ	ἀγαπάω
ἀγάπα	ἀγαπάω
ἀγαπᾶν	ἀγαπάω
ἀγαπᾷς	ἀγαπάω
ἀγαπᾶτε	ἀγαπάω
ἀγαπάτω	ἀγαπάω
ἀγάπη	ἀγάπη
ἀγάπῃ	ἀγάπη
ἀγαπηθήσεται	ἀγαπάω
ἀγαπηθήσῃ	ἀγαπάω
ἀγάπην	ἀγάπη
ἀγάπης	ἀγάπη
ἀγαπήσαι	ἀγαπάω
ἀγαπῆσαι	ἀγαπάω
ἀγαπήσαντος	ἀγαπάω
ἀγαπήσασά	ἀγαπάω
ἀγαπήσατε	ἀγαπάω
Ἀγαπήσατε	ἀγαπάω
ἀγαπήσει	ἀγαπάω
ἀγαπήσει	ἀγάπησις
ἀγαπήσεις	ἀγαπάω
ἀγαπήσετε	ἀγαπάω
ἀγαπήσεως	ἀγάπησις
ἀγαπήσεώς	ἀγάπησις
ἀγαπήσῃς	ἀγαπάω
ἀγάπησιν	ἀγάπησις
ἀγάπησις	ἀγάπησις
ἀγάπησίς	ἀγάπησις
ἀγαπήσομεν	ἀγαπάω
ἀγάπησον	ἀγαπάω
ἀγαπήσω	ἀγαπάω
ἀγαπητὰ	ἀγαπητός
ἀγαπητέ	ἀγαπητός
ἀγαπητή	ἀγαπητός
ἀγαπητὴ	ἀγαπητός
ἀγαπητοί	ἀγαπητός
ἀγαπητοὶ	ἀγαπητός
ἀγαπητοῖς	ἀγαπητός
ἀγαπητόν	ἀγαπητός
ἀγαπητὸν	ἀγαπητός
ἀγαπητὸς	ἀγαπητός
ἀγαπητοῦ	ἀγαπητός
ἀγαπητοὺς	ἀγαπητός
ἀγαπητῷ	ἀγαπητός
ἀγαπῶ	ἀγαπάω
ἀγαπώμεναι	ἀγαπάω
ἀγαπώμενος	ἀγαπάω
ἀγαπῶν	ἀγαπάω
ἀγαπῶντας	ἀγαπάω
ἀγαπῶντάς	ἀγαπάω
ἀγαπῶντες	ἀγαπάω
ἀγαπῶντές	ἀγαπάω
ἀγαπῶντος	ἀγαπάω
ἀγαπώντων	ἀγαπάω
ἀγαπῶσαν	ἀγαπάω
ἀγαπῶσί	ἀγαπάω
ἀγαπῶσιν	ἀγαπάω
ἀγαπῶσίν	ἀγαπάω
Αγαρ	Αγαρ
Αγαραῖοι	Αγαραῖος
Αγαρηνοί	Αγαρηνός
Αγαρηνῶν	Αγαρηνός
Αγαρι	Αγαρι
Αγαρίτης	Αγαρίτης
Αγαρμι	Αγαρμι
ἀγαυρίαμα	ἀγαυρίαμα
Αγγαβα	Αγγαβα
Αγγαι	Αγγαι
Αγγαιον	Αγγαιος
Αγγαιος	Αγγαιος
Αγγαιου	Αγγαιας
Αγγαιου	Αγγαιος
Αγγαιου	Ἁγγαῖος
Αγγαιου	Αγγαιου
ἀγγεῖα	ἀγγεῖον
ἀγγείοις	ἀγγεῖον
ἀγγεῖον	ἀγγεῖον
ἀγγείου	ἀγγεῖον
ἀγγείῳ	ἀγγεῖον
ἀγγείων	ἀγγεῖον
ἀγγελία	ἀγγελία
ἀγγελίᾳ	ἀγγελία
ἀγγελίαν	ἀγγελία
ἄγγελοι	ἄγγελος
ἄγγελοί	ἄγγελος
ἀγγέλοις	ἄγγελος
ἄγγελον	ἄγγελος
ἄγγελόν	ἄγγελος
ἄγγελος	ἄγγελος
ἄγγελός	ἄγγελος
ἀγγέλου	ἄγγελος
ἀγγέλους	ἄγγελος
ἀγγέλῳ	ἄγγελος
ἀγγέλων	ἄγγελος
Αγγι	Αγγι
Αγγια	Αγγια
Αγγιθ	Αγγιθ
Αγγις	Αγγις
ἄγγος	ἄγγος
ἄγε	ἄγω
Αγεαδδαϊρ	Αγεαδδαϊρ
ἄγει	ἄγω
ἄγειν	ἄγω
ἀγειόχασιν	ἄγω
ἀγείοχεν	ἄγω
ἀγείοχέν	ἄγω
ἀγειοχέναι	ἄγω
ἀγειοχὼς	ἄγω
ἀγέλαι	ἀγέλη
ἀγέλαις	ἀγέλη
ἀγέλας	ἀγέλη
ἀγεληδὸν	ἀγεληδόν
ἀγέλης	ἀγέλη
ἀγερωχίᾳ	ἀγερωχία
ἀγερωχίας	ἀγερωχία
ἀγέρωχον	ἀγέρωχος
ἄγεται	ἄγω
ἄγετε	ἄγω
ἄγητε	ἄγω
Αγια	Αγια
ἁγία	ἅγιος
ἁγίᾳ	ἅγιος
ἅγια	ἅγιος
ἅγιά	ἅγιος
ἁγιάζειν	ἁγιάζω
ἁγιάζετε	ἁγιάζω
ἁγιαζόμενα	ἁγιάζω
ἁγιαζομένη	ἁγιάζω
ἁγιαζόμενον	ἁγιάζω
ἁγιάζοντες	ἁγιάζω
ἁγιάζουσα	ἁγιάζω
ἁγιάζουσίν	ἁγιάζω
ἁγιάζων	ἁγιάζω
ἁγιάζωσιν	ἁγιάζω
ἅγιαι	ἅγιος
ἁγίαις	ἅγιος
ἁγίαν	ἅγιος
ἁγίας	ἅγιος
ἁγιάσαι	ἁγιάζω
ἁγίασαι	ἁγιάζω
ἁγιάσαντες	ἁγιάζω
ἁγιάσας	ἁγιάζω
ἁγιάσατε	ἁγιάζω
ἁγιάσει	ἁγιάζω
ἁγιάσεις	ἁγιάζω
ἁγιάσετε	ἁγιάζω
ἁγιάσῃ	ἁγιάζω
ἁγιασθέντες	ἁγιάζω
ἁγιασθῇ	ἁγιάζω
ἁγιασθῆναι	ἁγιάζω
ἁγιασθῆναί	ἁγιάζω
ἁγιασθήσεσθε	ἁγιάζω
ἁγιασθήσεται	ἁγιάζω
ἁγιασθήσομαι	ἁγιάζω
ἁγιάσθητε	ἁγιάζω
ἁγιασθήτωσαν	ἁγιάζω
ἁγιασθῶσι	ἁγιάζω
ἁγίασμα	ἁγίασμα
ἁγίασμά	ἁγίασμα
ἁγιάσμασιν	ἁγίασμα
ἁγιάσματι	ἁγίασμα
ἁγιάσματος	ἁγίασμα
ἁγιάσματός	ἁγίασμα
ἁγιασμόν	ἁγιασμός
ἁγιασμοῦ	ἁγιασμός
ἁγιασμῷ	ἁγιασμός
ἁγίασον	ἁγιάζω
ἁγίασόν	ἁγιάζω
ἁγιάσουσιν	ἁγιάζω
ἁγιαστήριον	ἁγιαστήριον
ἁγιαστήριόν	ἁγιαστήριον
ἁγιαστίαν	ἁγιαστία
ἁγιάσω	ἁγιάζω
ἁγιάσωσιν	ἁγιάζω
ἅγιε	ἅγιος
Αγιν	Αγιν
ἅγιοι	ἅγιος
ἅγιοί	ἅγιος
ἁγίοις	ἅγιος
ἅγιον	ἅγιος
ἅγιόν	ἅγιος
ἅγιος	ἅγιος
ἅγιός	ἅγιος
ἁγίου	ἅγιος
ἁγίους	ἅγιος
ἁγίῳ	ἅγιος
ἁγίων	ἅγιος
ἁγιωσύνη	ἁγιωσύνη
ἁγιωσύνῃ	ἁγιωσύνη
ἁγιωσύνης	ἁγιωσύνη
ἀγκάλαις	ἀγκάλη
ἀγκάλας	ἀγκάλη
ἀγκαλίδα	ἀγκαλίς
ἀγκαλῶν	ἀγκάλη
ἄγκιστρά	ἄγκιστρον
ἄγκιστρον	ἄγκιστρον
ἀγκίστρῳ	ἄγκιστρον
ἀγκύλαι	ἀγκύλη
ἀγκύλας	ἀγκύλη
ἀγκυλῶν	ἀγκύλη
ἀγκῶνα	ἀγκών
ἀγκῶνας	ἀγκών
ἀγκῶνες	ἀγκών
ἀγκωνίσκους	ἀγκωνίσκος
ἀγκῶνος	ἀγκών
ἀγκῶνός	ἀγκών
Αγλα	Αγλα
Αγλαθ—σαλισια	Αγλαθ—σαλισια
Αγλων	Αγλων
ἁγνά	ἁγνός
ἁγνὰ	ἁγνός
ἁγναὶ	ἁγνός
ἁγνὰς	ἁγνός
ἁγνείᾳ	ἁγνεία
ἁγνείαν	ἁγνεία
ἁγνείας	ἁγνεία
ἁγνὴ	ἁγνός
ἁγνὴν	ἁγνός
ἁγνιζόμενοι	ἁγνίζω
ἁγνίσαι	ἁγνίζω
ἁγνίσασθε	ἁγνίζω
ἁγνίσατε	ἁγνίζω
ἁγνισθῆναι	ἁγνίζω
ἁγνισθήσεται	ἁγνίζω
ἁγνίσθητε	ἁγνίζω
ἅγνισμά	ἅγνισμα
ἁγνισμὸν	ἁγνισμός
ἁγνισμοῦ	ἁγνισμός
ἅγνισον	ἁγνίζω
ἀγνόει	ἀγνοέω
ἀγνοεῖτε	ἀγνοέω
ἀγνόημα	ἀγνόημα
ἀγνόημά	ἀγνόημα
ἀγνοήμασίν	ἀγνόημα
ἀγνοήματα	ἀγνόημα
ἀγνοῆσαι	ἀγνοέω
ἀγνοήσῃ	ἀγνοέω
ἀγνοίᾳ	ἄγνοια
ἄγνοια	ἄγνοια
ἄγνοιά	ἄγνοια
ἄγνοιαι	ἄγνοια
ἄγνοιαί	ἄγνοια
ἀγνοίαις	ἄγνοια
ἄγνοιαν	ἄγνοια
ἀγνοίας	ἄγνοια
ἀγνοιῶν	ἄγνοια
ἁγνόν	ἁγνός
ἀγνοοῦν	ἀγνοέω
ἀγνοοῦντας	ἀγνοέω
ἀγνοοῦντες	ἀγνοέω
ἁγνός	ἁγνός
ἄγνου	ἄγνος
ἀγνοῶν	ἀγνοέω
ἁγνῶν	ἁγνός
ἀγνωσία	ἀγνωσία
ἀγνωσίᾳ	ἀγνωσία
ἄγνωστον	ἄγνωστος
ἄγνωστος	ἄγνωστος
ἀγνώστου	ἄγνωστος
ἀγνώστους	ἄγνωστος
ἄγξαι	ἄγχω
ἀγόμεναι	ἄγω
ἀγομένη	ἄγω
ἀγομένην	ἄγω
ἀγόμενοι	ἄγω
ἀγόμενον	ἄγω
ἀγομένους	ἄγω
ἄγονος	ἄγονος
ἄγοντες	ἄγω
ἄγοντος	ἄγω
ἀγορᾷ	ἀγορά
ἀγοράζειν	ἀγοράζω
ἀγοράζοντος	ἀγοράζω
ἀγοράζω	ἀγοράζω
ἀγοράζων	ἀγοράζω
ἀγοράζωσιν	ἀγοράζω
ἀγοραῖς	ἀγορά
ἀγοράν	ἀγορά
ἀγορανομίας	ἀγορανομία
ἀγορὰς	ἀγορά
ἀγοράσαι	ἀγοράζω
ἀγοράσατε	ἀγοράζω
ἀγορασμοῖς	ἀγορασμός
ἀγορασμὸν	ἀγορασμός
ἀγορασμοῦ	ἀγορασμός
ἀγορασμοὺς	ἀγορασμός
ἀγοραστής	ἀγοραστής
ἀγοράσωμέν	ἀγοράζω
ἀγορῶμεν	ἀγοράζω
ἄγουσιν	ἄγω
ἀγρεύει	ἀγρεύω
ἀγρευθῇς	ἀγρεύω
ἀγρεύομαι	ἀγρεύω
ἀγρεύοντες	ἀγρεύω
ἀγρεύουσιν	ἀγρεύω
ἀγρία	ἄγριος
ἀγρίᾳ	ἄγριος
ἄγρια	ἄγριος
ἀγρίαν	ἄγριος
ἀγριανθήσεται	ἀγριάνω
ἄγριοι	ἄγριος
ἀγρίοις	ἄγριος
ἀγριομυρίκη	ἀγριομυρίκη
ἄγριον	ἄγριος
ἄγριος	ἄγριος
ἀγριωθέντας	ἀγριόω
ἀγρίων	ἄγριος
ἀγριωτέραν	ἄγριος
ἀγροὶ	ἀγρός
ἄγροικος	ἄγροικος
ἀγροῖς	ἀγρός
ἀγρόν	ἀγρός
ἀγρὸν	ἀγρός
ἀγρὸς	ἀγρός
ἀγροῦ	ἀγρός
ἀγρούς	ἀγρός
ἀγροὺς	ἀγρός
ἀγρυπνεῖ	ἀγρυπνέω
ἀγρυπνεῖτε	ἀγρυπνέω
ἀγρυπνήσας	ἀγρυπνέω
ἀγρυπνία	ἀγρυπνία
ἀγρυπνίαν	ἀγρυπνία
ἀγρυπνίας	ἀγρυπνία
ἀγρυπνῶν	ἀγρυπνέω
ἀγρῷ	ἀγρός
ἀγρῶν	ἀγρός
ἄγρωστιν	ἄγρωστις
ἄγρωστις	ἄγρωστις
ἀγυιαὶ	ἀγυιά
ἀγυιάς	ἀγυιά
Αγχις	Αγχις
ἀγχιστέα	ἀγχιστεύς
ἀγχιστεῖ	ἀγχιστεύς
ἀγχιστείᾳ	ἀγχιστεία
ἀγχιστείαν	ἀγχιστεία
ἀγχίστευε	ἀγχιστεύω
ἀγχιστεύεις	ἀγχιστεύω
ἀγχιστευέτω	ἀγχιστεύω
ἀγχιστεύοντι	ἀγχιστεύω
ἀγχιστεύοντος	ἀγχιστεύω
ἀγχιστευόντων	ἀγχιστεύω
ἀγχιστεύουσα	ἀγχιστεύω
ἀγχιστεύς	ἀγχιστεύς
ἀγχιστεὺς	ἀγχιστεύς
ἀγχιστεῦσαι	ἀγχιστεύω
ἀγχιστεῦσαί	ἀγχιστεύω
ἀγχιστεύσῃ	ἀγχιστεύω
ἀγχίστευσον	ἀγχιστεύω
ἀγχιστεύσω	ἀγχιστεύω
ἀγχιστεύσωσιν	ἀγχιστεύω
ἀγχιστευτὴς	ἀγχιστευτής
ἀγχιστεύων	ἀγχιστεύω
ἀγχόμενος	ἄγχω
Αγχους	Αγχους
Αγχωχ	Αγχωχ
ἄγω	ἄγω
ἀγωγὴν	ἀγωγή
ἄγων	ἄγω
ἀγών	ἀγών
ἀγὼν	ἀγών
ἀγῶνα	ἀγών
ἀγῶνι	ἀγών
ἀγωνία	ἀγωνία
ἀγωνίαν	ἀγωνία
ἀγωνιάσας	ἀγωνιάω
ἀγωνιζόμενος	ἀγωνίζομαι
ἀγώνισαι	ἀγωνίζομαι
ἀγωνιστὰς	ἀγωνιστής
ἀγωνιῶ	ἀγωνιάω
ἀγωνιῶντος	ἀγωνιάω
ἀγῶνος	ἀγών
ἄγωνται	ἄγω
Αδα	Αδα
Αδαδ	Αδαδ
Αδαδα	Αδαδα
Αδαι	Αδαι
Αδαια	Αδαια
Αδαιας	Αδαιας
Αδαμ	Αδαμ
Αδαμα	Αδαμα
ἀδάμαντα	ἀδάμας
ἀδαμάντινον	ἀδαμάντινος
ἀδαμαντίνου	ἀδαμάντινος
ἀδάμας	ἀδάμας
ἀδάμαστα	ἀδάμαστος
ἀδάμαστος	ἀδάμαστος
Αδαμι	Αδαμι
Αδαν	Αδαν
Αδαρ	Αδαρ
Αδαρι	Αδαρι
Αδας	Αδα
Αδασα	Αδασα
Αδασαι	Αδασαι
Αδασαν	Αδασαν
Αδδαι	Αδδαι
Αδδαιον	Αδδαιον
Αδδαιω	Αδδαιω
Αδδαμιν	Αδδαμιν
Αδδαρα	Αδδαρα
Αδδι	Αδδι
Αδδους	Αδδους
Αδδω	Αδδω
ἄδειαν	ἄδεια
ᾄδειν	ᾄδω
ἄδειπνος	ἄδειπνος
ἀδελφαὶ	ἀδελφή
ἀδελφάς	ἀδελφή
ἀδελφὰς	ἀδελφή
ἀδελφέ	ἀδελφός
ἄδελφε	ἀδελφός
ἄδελφέ	ἀδελφός
ἀδελφή	ἀδελφή
ἀδελφὴ	ἀδελφή
ἀδελφῇ	ἀδελφή
ἀδελφήν	ἀδελφή
ἀδελφὴν	ἀδελφή
ἀδελφῆς	ἀδελφή
ἀδελφιδέ	ἀδελφιδός
ἀδελφιδόν	ἀδελφιδός
ἀδελφιδὸν	ἀδελφιδός
ἀδελφιδός	ἀδελφιδός
ἀδελφιδοῦ	ἀδελφιδός
ἀδελφιδῷ	ἀδελφιδός
ἀδελφικῶς	ἀδελφικῶς
ἀδελφοί	ἀδελφός
ἀδελφοὶ	ἀδελφός
ἀδελφοῖς	ἀδελφός
ἀδελφοκτόνοις	ἀδελφοκτόνος
ἀδελφόν	ἀδελφός
ἀδελφὸν	ἀδελφός
ἀδελφοπρεπῶς	ἀδελφοπρεπῶς
ἀδελφός	ἀδελφός
ἀδελφὸς	ἀδελφός
ἀδελφότητα	ἀδελφότης
ἀδελφότητος	ἀδελφότης
ἀδελφοῦ	ἀδελφός
ἀδελφούς	ἀδελφός
ἀδελφοὺς	ἀδελφός
ἀδελφῷ	ἀδελφός
ἀδελφῶν	ἀδελφός
Αδενικαμ	Αδενικαμ
Αδερ	Αδερ
ἀδεῶς	ἀδεῶς
ᾅδη	ᾅδης
ᾅδῃ	ᾅδης
ἄδηλα	ἄδηλος
ἄδηλον	ἄδηλος
ᾅδην	ᾅδης
ᾅδης	ᾅδης
Αδι	Αδι
Αδια	Αδια
Αδιαθαϊμ	Αδιαθαϊμ
ἀδιάκριτοι	ἀδιάκριτος
ἀδιαλείπτως	ἀδιαλείπτως
ἀδιάλυτον	ἀδιάλυτος
ἀδιάπτωτος	ἀδιάπτωτος
ἀδιάστροφον	ἀδιάστροφος
ἀδιατρέπτῳ	ἀδιάτρεπτος
Αδιδ	Αδιδ
Αδιδα	Αδιδα
Αδιδοις	Αδιδα
ἀδιεξέταστοι	ἀδιεξέταστος
Αδιηλ	Αδιηλ
ἄδικα	ἄδικος
ἀδικεῖ	ἀδικέω
ἀδικεῖν	ἀδικέω
ἀδικεῖτε	ἀδικέω
ἀδικηθῆναι	ἀδικέω
ἀδίκημα	ἀδίκημα
ἀδίκημά	ἀδίκημα
ἀδικήματα	ἀδίκημα
ἀδικήματά	ἀδίκημα
ἀδικήματι	ἀδίκημα
ἀδικημάτων	ἀδίκημα
ἀδικῆσαι	ἀδικέω
ἀδικήσαντας	ἀδικέω
ἀδικησάντων	ἀδικέω
ἀδικήσει	ἀδικέω
ἀδικήσειν	ἀδικέω
ἀδικήσεις	ἀδικέω
ἀδικήσῃ	ἀδικέω
ἀδικήσητε	ἀδικέω
ἀδικήσουσιν	ἀδικέω
ἀδικήσω	ἀδικέω
ἀδικία	ἀδικία
Ἀδικία	ἀδικία
ἀδικίᾳ	ἀδικία
ἀδικίαι	ἀδικία
ἀδικίαις	ἀδικία
ἀδικίαν	ἀδικία
ἀδικίας	ἀδικία
ἀδικιῶν	ἀδικία
ἄδικοι	ἄδικος
ἀδίκοις	ἄδικος
ἄδικον	ἄδικος
ἄδικος	ἄδικος
ἀδίκου	ἄδικος
ἀδικοῦμαι	ἀδικέω
ἀδικουμένοις	ἀδικέω
ἀδικούμενον	ἀδικέω
ἀδικούμενος	ἀδικέω
ἀδικουμένων	ἀδικέω
ἀδικοῦντάς	ἀδικέω
ἀδικοῦντι	ἀδικέω
ἀδικοῦντος	ἀδικέω
ἀδίκους	ἄδικος
ἀδικοῦσίν	ἀδικέω
ἀδίκῳ	ἄδικος
ἀδικῶν	ἀδικέω
ἀδίκων	ἄδικος
ἀδίκως	ἀδίκως
Αδιν	Αδιν
Αδινα	Αδινα
Αδινου	Αδίν
Αδινων	Αδινων
Αδλι	Αδλι
Αδνας	Αδνας
ἀδόκητοι	ἀδόκητος
ἀδόκιμον	ἀδόκιμος
ἀδολέσχει	ἀδολεσχέω
ἀδολεσχῆσαι	ἀδολεσχέω
ἀδολεσχήσω	ἀδολεσχέω
ἀδολεσχία	ἀδολεσχία
ἀδολεσχίᾳ	ἀδολεσχία
ἀδολεσχίαν	ἀδολεσχία
ἀδολεσχίας	ἀδολεσχία
ἀδόλως	ἀδόλως
ᾄδοντας	ᾄδω
ᾄδοντες	ᾄδω
ᾀδόντων	ᾄδω
ἀδοξήσει	ἀδοξέω
ἀδοξίᾳ	ἀδοξία
ἄδοξος	ἄδοξος
ᾅδου	ἅδης
ᾅδου	ᾅδης
ᾅδου	αἵδης
Αδουηλ	Αδουηλ
Αδουηλ	Ἀδουηλ
ᾄδουσαι	ᾄδω
ᾀδούσας	ᾄδω
ᾄδουσιν	ᾄδω
ᾀδουσῶν	ᾄδω
Αδρααζαρ	Αδρααζαρ
Αδραζαρ	Αδραζαρ
Αδραμελεχ	Αδραμελεχ
ἀδρανέστατον	ἀδρανής
ἁδροὶ	ἁδρός
ἁδροῖς	ἁδρός
ἁδροὺς	ἁδρός
ἁδρυνθέντος	ἁδρύνω
ἁδρυνθῆναι	ἁδρύνω
ἁδρυνθῶσιν	ἁδρύνω
ἀδυναμεῖν	ἀδυναμέω
ἀδυναμίᾳ	ἀδυναμία
