《3739》	『a double cloak』
《3742》	『a』『quoit』『anything quoit-shaped, a trencher』『a mirror』
《3743》	『twenty thousand』
《3751》	『to fill up by weaving』
《3752》	『a prepared hide, tanned skin, piece of leather』『(an undressed hide)』『a leathern garment』『a wallet, bag』『skins used as tents』
《3753》	『a seat, chair』
《3754》	『to drive a chariot』『drove』『car』
《3755》	『the chariot-board』『two』『the war-chariot』『a travelling-chariot.』『a seat, chair, stool』
《3756》	『in two, asunder』『apart, aloof』『in two ways, at variance』『in doubt』『apart from』『differently from, unlike』『against the will of』『besides, except』
《3758》	『the fullness of the moon』
《3762》	『thirst』『for』
《3767》	『to push asunder, tear away』『to thrust through』『to push asunder for oneself, force one's way through, break through』『to push from oneself, push one another away』『to drive back, repel, repulse』『to get rid of danger』『to reject』『to refuse』
《3770》	『a trench, conduit, canal』『passage』
《3778》	『an assayer, scrutineer』『an approver, panegyrist』
《3790》	『a house』『part of a house, a room, chamber』『a house』『the house』『a temple』『a sheep-fold』『a wasps'』『bees' nest』『a closet』『chest』『the house』『the household, family』『one's father's house』『a layer』『course』『layer』
《3793》	『an opinion, notion, conjecture』『a fancy』
《3799》	『captive of the spear, taken in war』
《3801》	『a kind of deer』『the roe-deer』『the gazelle』
《3804》	『a stem, tree』『a plank』『beam』『plank』『a ship』『the shaft of a spear』『a spear, pike』『a spear's』『to the spear-side』『the right hand』『the pole』『by the spear』『an armed force.』
《3806》	『guard kept over』
《3807》	『spear-bearing』『a spearman, pikeman』『the body-guard』『satellite』
《3823》	『a deed, act』『an action』『a drama』『a play』『stage-effect』
《3825》	『a runaway』『from』『a runaway slave』『runaway, fugitive』『of fugitive kind』
《3828》	『to do』『to do some great thing』『doing』『the doing』『to do』
《3829》	『bearing a scythe』『a scythed』
《3832》	『a runner』
《3834》	『to bedew, besprinkle』
《3841》	『power, lordship, sovereignty』『an oligarchy』
《3843》	『to hold power』『lordship, be powerful』
《3850》	『most miserable』
《3857》	『hard to check, restless』
《3858》	『infamous, shameful』
《3859》	『discontent, peevishness』『difficulty』
《3861》	『stone-deaf.』
《3862》	『ill-will, enmity』
《3863》	『full of ill-will, hostile』『an enemy of』
《3866》	『to be ill-affected』
《3868》	『hard to take by siege』
《3869》	『difficult of access』
《3870》	『impiety, ungodliness』『a charge of impiety』
《3871》	『to think』『act ungodly』
《3873》	『ungodly, impious, profane』
《3876》	『to use ill words』『words of ill omen』『to speak ill of』
《3878》	『of ill omen, boding』『slanderous』
《3879》	『to bear with pain, bear ill』『to be impatient, angry, vexed』
《3881》	『annoyance』『disgust』『difficulty』『peevishness, ill temper: loathing, nausea』
《3882》	『hard to take in hand』『manage』『annoying, vexatious, discomfortable』『difficulties』『contradictory, captious』『ill tempered, unfriendly, hateful』『fastidious』『to be annoyed』
《3883》	『hard to use, nearly useless』『intractable』『to be in distress』
《3884》	『ill-smelling』
《3888》	『years old』
《3921》	『the number seven』『a number of seven』『a period of seven days, a week』『of seven years, a septenary』
《3941》	『to cut in, carve』
《3944》	『to give』『hand over as a pledge』『to have a thing pledged』『accept as a surety』『to give his』『in marriage, to plight, betroth』『to have』『betrothed to one』『to pledge oneself, give security』『to promise』『engage that . .』『to answer for』
《3945》	『a pledge put into the hand: surety, security』
《3946》	『from nigh at hand』『hard by, nigh at hand』『hard by』
《3953》	『to seat in』『upon』『founded』『there』『to take one's seat on』
《3954》	『to let down: to send in』
《3960》	『to burn』『heat in』『to make』『in』
《3962》	『containing fruit』
《3963》	『to persevere』『persist in』『to await stedfastly』『to hold out, remain firm』
《3964》	『the inwards, entrails, bowels』
《3976》	『to shut in, close』『to shut』『confine within』『to confine』『to shut oneself up in』
《3977》	『having a lot』『share in』『an equal share with』『having a share』『an inheritance, an heir, heiress』『which brings wealth』『possessed as an inheritance』
《3980》	『sinking in hollows, hollow』
《3981》	『to cut』『carve upon』
《3983》	『wearied』
《3984》	『to arrange in』
《3992》	『to knock』『hammer in』『to strike』『to dance』
《3996》	『tenure of land in』『the right of holding such』
《3998》	『circular, rounded, round』『revolving in a cycle, periodical』『ordinary』
《4001》	『to stoop down and peep in』『to look closely into』『stooping to the ground』
《4002》	『compound』『deriv』『to praise, laud, extol』『to be praised』
《4010》	『to gape』『to grin』『scoff at』
《4011》	『to put one's hand in』『to』『to attempt』『to make an attempt』『beginning』『to lay hands on, attack, assail』
《4012》	『an undertaking, attempt』
《4014》	『to pour in』『to pour in wine, to fill the cup』『to fill one's cup』『to pour in, shoot in』『to fill by pouring in』『to fill the』
《4016》	『to be long about』『to delay』『to become chronic』
《4036》	『a sitting-place』『a seat, chair, stool, bench』『a seat of honour』『a seat』『a sanctuary, temple』『the seat』『place』『right place』『a foundation, base』『the back』『on which the rider sits』『a sitting』『a sitting still, inactivity, delay』『for sitting still』『the sitting』『the seat, breech, fundament』
《4080》	『would that!』
《4081》	『to make like to, represent by a likeness, portray』『painted to the life』『a figure like』『to liken, compare』『to describe by a comparison』『to resemble』『to infer from comparison, form a conjecture』『one can guess』『to guess that』『guess』『to be』『to make a guess』
《4084》	『of twenty years』
《4086》	『the twentieth』『a tax of a twentieth』
《4087》	『in all likelihood, suitably, fairly, reasonably, naturally』『'tis reasonable』『reasonably』
《4094》	『to go』『I shall go, shall come. to come』『go』『to go』『going across』『went through』『to go』『to fly』『goes』『goes』『to live』『let it pass, well then』『go and』
《4102》	『an inclosure, prison』『the inner part of the house, the women's apartments』
《4104》	『dissimulation』『assumed ignorance, irony』
《4109》	『to throw into, put into』『to put on board one's ship』『to throw oneself into, make an inroad into』『to fall upon』『to come upon, fall in with』『to empty themselves into, fall into』
《4110》	『to look at, look upon』
《4112》	『to get』『go into』『to enter』『came upon』
《4115》	『to turn』『inwards by machinery』『has brought scenes of』
《4120》	『to look into, look upon, view, behold』『to look upon with admiration』『to pay regard to, respect』『to look at, eye eagerly』『to look on with the mind's eye, perceive』『to visit, punish』『to take care』
《4121》	『to send in, bring in, let in』『to prompt』『suborn』
《4123》	『to sail into, enter』『as one sails in』『comes into』『to be imported』
《4128》	『a gathering in』『a property-tax』
《4135》	『on each side, on either hand』
《4141》	『a hundred』
《4143》	『the hundredth』『a hundred-fold』『the hundredth part』
《4144》	『to step out of』『off from』『to disembark, dismount』『to go out of』『to outstep, overstep』『to come out』『come to pass, turn out』『to be fulfilled』『to prove』『likely to happen』『to go out of due bounds, to go far』『to make to go out, to put out of』
《4149》	『to force out』『forced from』
《4150》	『to sprout out』
《4151》	『to gush out』
《4152》	『to call out, cry aloud』
《4154》	『cast out of』『an outcast』『rags cast out from』
《4155》	『to throw out』『to be cast ashore』
《4157》	『to laugh out, laugh loud』『to rush gurgling out』
《4160》	『to write out』『to write out』『copy for oneself』
《4164》	『to strip off the skin from』『to strip off』『to cudgel soundly, to "hide, "』
《4166》	『to bind so as to hang from, to fasten to』『on』『to bind』『to bind a thing to oneself, hang it round one』
《4168》	『a being abroad, exile』
《4170》	『to teach thoroughly』『to have another taught』『is taught』『having learnt』『to teach』『to be』
《4173》	『to decide finally, settle』『to avenge』
《4194》	『to reap』『mow completely』
《4195》	『a putting out, exposing』
《4196》	『out of law, lawless: horrible』
《4197》	『to run out, make a sally』
《4200》	『out of one's mind, senseless』『very spirited, ardent』
《4203》	『sixteen』
《4204》	『sixteenth』
《4208》	『to uncover』『to disclose』『to uncover one's head, unveil oneself』
《4214》	『to move out of』『to put up』『to stir up, rouse, excite』
《4217》	『to hold an assembly, debate therein』『to be a member of the Assembly』
《4219》	『selected to judge』『arbitrate』『umpire』『a committee of citizens chosen』
《4221》	『to wash out』
《4223》	『to scrape out, obliterate』
《4224》	『a carrying out』『burial』
《4228》	『to knock out』『to drive back, repulse』『to frustrate』『of』『to hiss』『off』『explodere』『to put off, adjourn by evasions』『to baffle by putting off, elude』
《4229》	『to peep out of』
《4231》	『to receive from』『receive in full』『to contract to do』『to take in a certain sense, to understand』
《4239》	『abandonment』『an eclipse』
《4241》	『to make quite white』
《4247》	『to compute, calculate』『to consider, reflect on』『to reckon on』
《4252》	『release』『deliverance from』『feebleness, faintness』
《4256》	『to bear witness to』
《4258》	『to train carefully』『to learn perfectly, con over, practise』
《4260》	『to measure out, measure』『to measure for oneself, take measure of』『calculating its position』
《4271》	『to bring up from childhood, educate completely』
《4275》	『to go out over, pass beyond』『to go through』『to pass through, pierce』『to go』『come out of』
《4279》	『to fly out』『away』
《4280》	『to leap out』『to make a sally』『to leap up, start up』
《4283》	『to drink out』『off, quaff』『to drain』『dry』
《4288》	『to wash out』『to wash out colours from』『to be washed out』『to wash clean』
《4289》	『to put out』『to put out』『give him in adoption』『to produce, bring forth』『to make complete, finish, finish off』『they made all』
《4290》	『to excite to war, make hostile』
《4291》	『to force a besieged town to surrender』『to be forced to surrender』
《4294》	『to pillage』『to be undone』『to carry off as plunder』
《4296》	『distinguished out of all, preeminent, remarkable』『unseemly, monstrous』『without reasonable grounds』
《4297》	『to be excellent』
《4298》	『to saw out』
《4299》	『to burn to ashes, consume utterly』『to catch fire, be burnt up』
《4300》	『to flow out』『forth』『to fall off』『to fall away, disappear』『to shed, let fall』
《4302》	『to break off, snap asunder』『broke off』『to break』『snap asunder』『to let break forth, break out with』『to break out』『it broke out』『to break out into passionate words』
《4306》	『to cast forth』
《4310》	『to scare away』
《4315》	『to march out』『to take the field』『to have ended the campaign』
《4321》	『to draw out in battle-order』『to draw themselves out』
《4324》	『to cut out』『to cut』『from』『to cut』『out』『cut down』『to hew out, hew into shape』『to cut away, sever』『to castrate』
《4329》	『to melt out, destroy, by melting』『to let melt away, let pine』『waste away』『to melt, pine』『waste away』『may it』『melt from』
《4332》	『to pluck out』『having one's』『plucked out』
《4335》	『to pay off, pay in full』『to pay full』『for』『to exact full payment for』『avenge』『to take vengeance on』
《4337》	『a eunuch』
《4338》	『to take oneself from a place, go abroad』『to wander from the point』
《4343》	『to run out』『forth, make a sally』『to run off』『away』『to run beyond bounds, exceed bounds』
《4347》	『to eat up, devour』
《4349》	『to model』『work in relief』
《4354》	『to shew forth, bring to light, disclose, reveal, make manifest』『to shew oneself, shine forth, come forth to view』『to exhibit』『to declare』
《4355》	『to depreciate』
《4358》	『to speak out』『forth, speak loudly』
《4359》	『to set on fire』
《4362》	『a carrying out』『a running away』
《4367》	『to cry out』
《4378》	『of olive-wood』
《4390》	『of the fir』『of fir』『pine-wood』
《4395》	『a disadvantage』
《4398》	『a deer』『a hart』『stag』『a hind』『of deer』
《4433》	『the commander of a squadron of elephants』
《4438》	『the elephant』『the elephant's tusk, ivory』
《4473》	『curved, twisted, wreathed』『wheeled』『moving quickly』『tortuous』
《4521》	『wanting, lacking, defective』『so much lost』『defect, failure』
《4527》	『low ground by rivers, a marsh-meadow』
《4552》	『a putting into』『insertion』『a breaking in, inroad into an enemy's country, foray』『an assault, attack, charge』『the charge made by one ship upon another』『shocks』『the stroke』『a way into, entrance, pass』『the head of a battering-ram』
《4562》	『vomiting』
《4567》	『in madness, frantic, raving』
《4569》	『an exercise, a practice』
《4574》	『abiding by, steadfast』『abiding by』
《4581》	『mockery』
《4586》	『experience』『experience in, acquaintance with』
《4587》	『experienced』『practised in』『acquainted with』『the experienced』『proved by use』『greater experience』『by experience, by its issue』
《4590》	『to fix』『plant in』『to be fixed』『stuck in, to stick in』
《4591》	『to jump upon』『to leap in』『into』『eagerly, greedily』
《4595》	『to plaster up』
《4603》	『with the breath in one, breathing, alive』
《4604》	『to put the feet in bonds, to fetter』『to hinder, thwart, impede』『in』『like one stringing』『treading』『flat』
《4608》	『to make in』『introduced by』『poet's art』『to foist in, interpolate』『to produce』『create in』『to introduce, produce, cause』
《4609》	『to get by barter』『traffic, earn』『they were getting』『by traffic』『to deal』『traffic in』『to purchase, buy』『to make profit of』『by dealing』『to deal as a merchant, traffic』『having dealt in』
《4615》	『to fasten with a brooch』『fastened with a brooch』
《4620》	『fore, front』
《4625》	『in the fire』『of the fire, the forge』『the』『of divining by fire』『exposed to fire』『sun, scorched, burnt』『burning, fiery』『lighted』『of』『for a burnt-offering』『burnt sacrifices』
《4626》	『to let』『be seen in』『to exhibit, display』『to be seen in』『to be reflected』『to become visible』
《4632》	『to bear』『bring in』『an account was given』
《4637》	『to implant, instil into』
《4643》	『to contend』『fight among』『to fight in』
《4648》	『nine thousand』
《4649》	『to listen to』
《4652》	『to leap in』『upon』『to rush against』『to dance』
《4655》	『to set oneself against, oppose, withstand』『refuse』『prevents』『to contradict, gainsay』『to be adverse』
《4659》	『to die in』
《4662》	『in the number, to make up the number』『counted among』『among』『taken into account』
《4663》	『to fit』『fix in』『to fit, adapt』『to make』『popular』『to have』『tuned』『to fit, suit, be convenient』『to please』
《4668》	『to let drop into』
《4672》	『want, need, lack』『defect, deficiency』『want of means, need, poverty』
《4678》	『continuous, perpetual』
《4684》	『as far as possible』
《4686》	『to calumniate in』
《4687》	『to spend』『consume in』『to spend time in』『to waste time by staying in』『linger』『to continue in』『to dwell upon a point』
《4691》	『from within』『from inside』『of oneself, by one's own doing』『within』『the domestics』『the people inside the city』
《4692》	『in, within, in the house, at home』『in one's heart』『those of the house, the family』『family matters』『in the house of』『in』
《4708》	『to string on』
《4714》	『ninety years old』
《4716》	『to make』『produce in』『to be placed in』『to work for hire in』『to trade』
《4719》	『at work, working, active, busy』『effective, fit for service』『in work, productive』『which brings in a return』『with activity』
《4722》	『to take a pledge from』『to take in pledge』『to have one's』『seized for debt』『to have security given one, take it for oneself』
《4726》	『a pledge, surety, security』『a pledge, put』『in pawn』
《4731》	『there』『thither』『here and there, hither and thither』『thereupon, then, just then』『where』『in that spot』『in which』『at what point』『whither』『when』
《4735》	『lawful』
《4736》	『to be inspired』『possessed by the god, be rapt, be in ecstasy』
《4740》	『a thought, piece of reasoning, argument』『an invention, device』
《4741》	『taken to heart』『much thought』『trouble of heart』『that weighs upon thy heart?』
《4744》	『of a year, one year old』『yearly, annual, year by year』『for a year, lasting a year』『for a year』
《4746》	『to send in』『into』『to put in, implant, inspire』『to plunge into』『to throw in』『upon』『to launch』『into』『to incite』『to send into』『employ』『to inject』『to press on』
《4747》	『some』
《4748》	『sometimes』
《4755》	『nineteen』
《4759》	『to hatch young in』『to hatch as in a nest』
《4762》	『to have in one's thoughts, to think, consider, reflect』『to be anxious』『to think』『reflect upon, consider』『to have thought of』『to understand』『to intend』『to think of, invent』『to have in one's mind, to conceive, form a notion of』
《4773》	『to settle in』『to be settled in』『to take up one's abode』
《4774》	『in-dwelling: an inhabitant』『dwelt in』
《4776》	『in arms, armed』『with armed men within』
《4778》	『bound by oath』『that whereto one is sworn』
《4782》	『to shake in』『at』『to drive』『to drive into』
《4786》	『to place』『post in』『posted』
《4795》	『to pour in while molten』『to sink deep in』『to be absorbed by』
《4796》	『to put in』『into』『to put in』『into』『to put into』『inspire』『thou didst store up』『in thy』『hold our』『in honour』『to put in』『put in』『eat』
《4797》	『to value in』『among』
《4814》	『with water in it, holding water』『well watered』『provided with water』『of water, watery』『living in』『by water』
《4831》	『to tell out, make known, declare』『to betray』
《4833》	『to make savage』『to be』『become savage』
《4840》	『beyond what is ordained』『lawless』『extraordinary, violent』『headlong』
《4843》	『six times』
《4844》	『six thousand』
《4851》	『an unguent-box』
《4860》	『of, lasting six months』『a half-year』
《4861》	『to spend entirely』『to exhaust』『to destroy utterly』
《4864》	『to put out flowers』『to burst forth』『bloom forth』『to break out』
《4870》	『to destroy utterly』『to perish utterly out of』『to perish utterly』
《4871》	『to be in great doubt』『difficulty』
《4874》	『to fasten from』『to』『to let』『fall from』『to place upon』『to hang on』『to hang』『to oneself, carry』『about』『wear』
《4878》	『to be quite enough for, suffice for』『to suffice, be sufficient』『it is enough for, suffices for』『to be satisfied with, to be a match for』『to be content with having』
《4879》	『to deny utterly』
《4880》	『to snatch away from』『to rescue』『the captured ones』『to tear out』
《4882》	『to hang upon, to make dependent upon』『to be hung upon, hang upon』『to depend upon, be dependent upon, be attached to』『to border upon』『to be hung up』『exposed to view』『having』『hung on one, be furnished with』
《4883》	『to begin with, make a beginning of』『to begin』『address』
《4885》	『to adorn, deck out, equip』『with』『I equipped』『to train』『teach thoroughly』『to practise』
《4888》	『to send forth, discharge』『to set free from』
《4891》	『arcade』『cloister』
《4899》	『to unroll』『to unfold』『to evolve the mazy』『to wheel about』『to deploy』『to draw off』
《4901》	『to vomit forth, disgorge』『to disgorge』『to vomit, be sick』
《4902》	『to work out, make completely, finish off, bring to perfection』『to accomplish, perform, achieve』『to work』『the deed』『to work at』『cultivated』『to undo, destroy, overwhelm, ruin』『we are undone』
《4903》	『able to accomplish』
《4904》	『to empty themselves』
《4908》	『to creep out of』『to creep out』『forth』
《4912》	『a close examination, scrutiny, review』『a military inspection』『review』
《4914》	『to propitiate』
《4915》	『a searching out, search』『a finding out, invention』
《4916》	『to find out, discover』『to invent』『to find』『to seek out, search after』『to find out, win, get, procure』
《4917》	『to stand out』『project from』『to stand out, appear』
《4919》	『a statement, narrative』『explanation, interpretation』
《4924》	『sixtieth』
《4926》	『to tame』『reclaim quite』『to soften, humanise』
《4929》	『to send out, let』『go out』『had dismissed, satisfied』『to take out』『to discharge themselves』『to put off from oneself, get rid of』『to send from oneself, divorce』
《4930》	『to reach, arrive at』『to come to』『to arrive at』『reach』『to complete, accomplish』『to reach』『I can get by inquiry』『to be sufficient』
《4939》	『to make equal』『even bring to a level with』『to make oneself equal』『to be』『become equal』『to be a match for, to rival』『to put on a level』『to be equal』『like』『acts』『like』
《4947》	『of』『belonging to an exit』『the finale of a tragedy』『a catastrophe』
《4949》	『to smell』『to smell』
《4951》	『to run aground』『ashore』『to run』『aground』『to drive headlong』
《4955》	『to destroy utterly』『to perish utterly』
《4958》	『to swear in excuse』『to swear in the negative』『to deny』『disown upon oath, swear formally that one does not know』『to decline』『by oath』
《4959》	『to make quite like, to assimilate』『to become』『be like』
《4964》	『to arm completely, accoutre』『to arm』『accoutre oneself』『to get under arms, stand in armed array』『fully prepared, all ready』
《4966》	『to send forth, send to war』『to start』『set』『agoing』『to set out, start』『to spring from』『to excite to action, urge on』『to set out, start』『to set out from』『to break out』『he attempted』
《4993》	『to gather together, collect』『to assemble』
《4995》	『a bringing in, supplying』『a bringing in to one's aid, introduction』『a drawing on, alluring』
《4996》	『attractive, tempting, alluring, seductive』『a temptation』
《4998》	『to sing to』『in accompaniment』『to sing as an incantation』『by means of charms』
《5013》	『to come to aid, defend, assist』
《5016》	『to take upon one, enter into』『to withdraw』
《5024》	『to have come back, to return』
《5025》	『to bloom, be in flower』『any thing that forms on the surface』『to be upon the surface, shew itself, appear plainly』『to be bright』
《5027》	『a rising up』『recapitulation』
《5028》	『to set up again, restore』『to correct, amend, revise』
《5032》	『from above, above』『men of former time』
《5037》	『to irrigate, refresh』
《5038》	『to come to aid, help』
《5045》	『a commander』『praefectus』
《5046》	『to be governor of』『to rule in addition to』『to begin』『to offer』
《5051》	『to discharge at』
《5052》	『to laugh at, exult over』
《5055》	『to press down, weigh down』『to press』『to press hard, press upon』『to drive on, urge forward』『to urge on, hurry on』『to urge on for oneself』『by the force of』『by its force』『to hurry oneself, haste to』『to hasten, hurry, speed, make haste』『in eager haste, eagerly』『eager for』『longing for』『to hasten』『necessary matters』
《5059》	『to come in besides』『to come in after』『to come into beside』『to be imported』『to come into one's head, occur to』
《5060》	『to bring in besides』『next』『to bring in for oneself』『comes upon us, occurs』
《5064》	『to buoy up with hope, to cheat with false hopes』
《5066》	『to go out against, make a sally against』『to reach』『to proceed against, prosecute』『to punish』『to proceed to an extremity』『to go through』『over, traverse』『to carry out, accomplish, execute』『to try』『to discuss, relate』『examine accurately』『fully』
《5067》	『to drive against, drive home』『put』『to』『to bring the whole force of』『staying their』『to lean』『bear upon』『to resist with all one's force』
《5075》	『to pray』『make a vow』『to pray to』『that . .』『to pray for』『to imprecate』『upon』『to utter imprecations』『to glory over』『to boast that』
《5077》	『listening』『giving ear to』『within hearing, within ear-shot』
《5081》	『a ladder』『steps』『a means of approach』『towards . .』
《5084》	『a stepping upon, approaching: a means of approach, access』『means of attacking』
《5085》	『one who mounts』『embarks;』『the soldiers on board』『the fighting men』『a merchant on board ship, supercargo』『the fighting man』
《5087》	『to live over』『after, survive』
《5091》	『to come to aid, to succour』
《5093》	『a throwing』『laying on』『a hostile attempt』『that which is laid on』『layers』『courses』『a penalty, fine』『an impost, public burden』
《5094》	『to plan』『contrive against』『to plot against, lay snares for』『the conspirer』『to plan secretly, scheme, plot』『to form designs upon, aim at』『to purpose』『design to』『to have plots formed against one, to be the object of plots』『to be designed against』『plots』
《5098》	『to fall heavy upon, fall heavily』『produce heavy』『pressed closely』
《5100》	『intermarriage』
《5101》	『to laugh approvingly』
《5106》	『an arbiter, umpire, judge』『pardoning』
《5109》	『increase, growth, produce』
《5111》	『in want of』『inferior to』
《5113》	『a shewing forth, making known』『notorious』『an exhibition, display』『a demonstration』『display』『a show-off speech, declamation』『an example』
《5114》	『one in ten』『the tenth, tithe』
《5116》	『towards the right』『from left to right』『beginning with the left hand man』『auspicious, lucky』『on the right hand』『the right side』『dexterous, capable, clever』
《5119》	『seen clearly, manifest』『distinguished, remarkable』『like, resembling』
《5124》	『likely』『expected to do』『be』『likely to』『likely, probable』『might be expected』
《5133》	『to join at top』『to bind fast』『to join to』『let』『be given』
《5139》	『to run at』『after』
《5142》	『an object of desire』
《5149》	『to sit upon』『to press upon, be heavy upon』『to sit at』『to sit down against』『besiege』
《5152》	『in fit time』『place, in season, seasonable, opportune, convenient』『most convenient』『convenient for . .』『vital』
《5157》	『to catch up, overtake』
《5162》	『in danger, dangerous, insecure, precarious』『in danger』『in a precarious』『critical state』『at one's risk』
《5164》	『a surname』『additional name;』『by surname』『by surname』『a name』『an imputation』『a calling upon, invocation, appeal』
《5165》	『called upon, called in as allies』『specially summoned』『privy-councillors』『a supernumerary guest』
《5167》	『to overflow』『to deluge, swamp』『to sweep away, liquidate』
《5168》	『to fall asleep over』
《5169》	『to communicate with』『to have a share of』『in common with』
《5171》	『to add ornaments to, to decorate after』『besides』『to honour, celebrate』
《5175》	『mastery, dominion, possession』『a realm, dominion』
《5177》	『victory over』
《5178》	『to hang over』『to overhang』『to hang over』
《5180》	『to rattle over』
《5181》	『to strike upon』『to strike』
《5182》	『gained besides』『in addition, newly acquired』
《5186》	『to shine after』『thereupon』『had fully come』『to shine upon』
《5191》	『caught』『detected in』『caught』『suffering』
《5193》	『to reckon over, conclude』『to take account』
《5195》	『to annoy』『offend besides』
《5196》	『to be mad after, dote upon』『to be mad, to rage』『to attack furiously』
《5202》	『longish, oblong』
《5203》	『to add to by mixing, mix with』『to mingle with』『to have intercourse』『dealings』『to have intercourse』『to be dealing with』『clashing with』『to associate together』
《5205》	『to bethink oneself of, to remember, think of』『to make mention of』
《5206》	『confusedly, promiscuously, pele-mele』
《5207》	『a staying on, tarrying, delay』
《5213》	『of victory, triumphal』『a song of victory, triumphal ode』『a sacrifice for a victory』『feast in honour of it』『the prize of victory』
《5214》	『to think on』『of, contrive』『to form plans, to plan, invent』『to have in one's mind, intend, purpose』
《5216》	『to drop asleep over』
《5217》	『to have hospitable relations with, be intimate with』『to claim friendly services』
《5219》	『a false oath』
《5223》	『to send besides』『again』『to send upon』『to』『to send upon』『against, let loose upon』
《5224》	『to fly to』『towards』『to fly over』
《5226》	『rebuke, reproof』
《5227》	『to fill up again』『we shall man our』『afresh』
《5229》	『to come to the surface, float』『to be uppermost, to be prevalent』『to be forward;』『to behave insolently to』『to be engaged upon』
《5231》	『painful, toilsome, laborious』『a hard task』『laborious, patient of toil』『portending distress』
《5233》	『to be before』『to be in a line with』『so as to cover』
《5234》	『to sprinkle upon』『over』
《5236》	『to flow upon the surface, float a-top』『to flow in besides, flow fresh and fresh』『to stream on and on』『onward-streaming』『flows on and on, increases continually』
《5240》	『to add strength to, strengthen』『encourage for』『to recover strength, pluck up courage』『took courage』
《5241》	『a load on』『burden』
《5243》	『to shake at』『against』『to hold』『out as a threat』『to set upon』
《5244》	『to set a mark upon』『to have a mark set on one』『to indicate』『to mark for oneself, signify, indicate』『to set one's seal to』『approve』
《5246》	『to furnish oneself with food』『provender』『to provide oneself with』『to supply with provisions』
《5252》	『inspection, visitation』『investigation, inquiry』
《5260》	『to urge on, further』『promote』『to urge on』『to hasten onward』『to be zealous for, aim at』
《5265》	『to be set over』『to stand by, to support, second』『to be in charge of, have the care of』『to be』『President』
《5267》	『acquaintance with』『skill, experience』『knowledge』『scientific knowledge, science』
《5274》	『a march』『expedition against』
《5288》	『to put a seal on, to confirm, ratify』『to put as a seal upon, impress upon』『to be impressed, marked』
《5291》	『an injunction, command』『a reserve force』
《5292》	『to trouble』『disquiet yet more』
《5293》	『a stretching』
《5296》	『to stretch upon』『over』『to stretch as on a frame, tighten』『to increase in intensity, to increase, augment』『to urge on, incite』『to exert』『to be stretched』『to be on the stretch, to be strained』『contracted』『to devote oneself』『to hold out, endure』
《5298》	『to cut on the surface, make an incision』『gash』『to gash their』『to cut short, to abridge』
《5299》	『pleasing, delightful』『devoted to pleasure』
《5302》	『to pursue』『practise』『make a practice of, make』『one's business』『to invent』『to be done with pains and practice, to be made』『by art』『to be trained』『to take care』『use』
《5303》	『to look out for』
《5306》	『censure, criticism』
《5308》	『the value, price』『estimate of』『the honours paid to』『assessment of damages』『penalties』『for』『the wages』『the penalty』
《5309》	『in possession of his rights and franchises』
《5310》	『a cutting on the surface, incision』『an epitome, abridgment』
《5323》	『to utter words ominous of the event』『to promise according to an omen』『to assign as authority to』『to allege that』『to dedicate』『devote』
《5326》	『the small grapes left for gleaners』『mere gleanings.』
《5327》	『to plant over』『upon a thing』
《5328》	『to produce on』『besides』『to grow upon』『to stick close to』『to be born after』
《5330》	『to rejoice over, exult over』『to rejoice in』『joy』
《5331》	『gratifying, agreeable』
《5332》	『an object of malignant joy』『malignant joy』
《5333》	『wherein one feels joy, delightsome』『wherein one feels malignant joy』『that afford triumph』『a satisfaction』
《5335》	『an attempt, enterprise』
《5336》	『wages of manual labour』『wages, pay, guerdon, reward』『rewards』『the wages』
《5340》	『to give way, yield』『to forgive』『to come towards, join as an ally』『to go against』
《5347》	『to be reproached, shameful, ignominious』『matter of reproach』
《5351》	『of』『for an』『the highest mysteries』
《5354》	『to stir up, excite, urge on』『to urge』『to stir up against』『sends urgent』『gave the signal for』『let us urge on our』『to press on, hasten』
《5358》	『seven years old』
《5359》	『seventeen』
《5360》	『seventeenth』
《5366》	『born in the seventh month』
《5371》	『seven-towered』
《5374》	『the point of the shoulder』『the acromion』『the shoulder』『the front』『the uppermost part of a ship』『the shoulder-strap』
《5375》	『given as a name』『given him』『by name』『given her』『named besides, surnamed』『named after』『giving one's name to』『which gives』『thy name』『after whom the Attic』『had their names』『who gave』
《5379》	『a lover』『fond』
《5384》	『a tool, instrument』
《5387》	『arable』
《5391》	『a workwoman』『laborious, industrious, active』『working at』『producing』
《5401》	『a stirring up, exciting』
《5407》	『a prop, stay, support』『the props』
《5411》	『inquiry, search』『search』
《5425》	『a day-labourer, hired servant』『mowers』『reapers』『spinsters, workers in wool』
《5444》	『a redness on the skin』『a blush』『redness』
《5445》	『to be apt to blush, to colour up』
《5448》	『fenced, fortified』『strong positions』
《5449》	『strength』『security』
《5451》	『to drag along the ground, drag, draw』『to drag』『away, rescue』『drag off for plunder』『to drag and tear』『to tear away』『drew』『over』『plucking』『to draw for oneself』『to launch us』『to draw one's』『to prepare to draw』『to string』『to draw towards oneself』『to draw out of the press』『to rescue, deliver』『to redeem, ransom』『to protect, guard』『to keep off, ward off』『to thwart, check, curb』『to keep guard upon, watch over』『lie in wait for』『to keep in one's』『to conceal』『to support, hold in honour』『to be drawn ashore, drawn up in line』『are drawn up along』
