#columns	nrsva_book_index	nrsva_chapter	nrsva_verse	orig_book_index	orig_chapter	orig_verse	orig_subverse	orig_is_null
19O	80	12	19O	79	13		0
19O	80	13	19O	79	14		0
19O	80	14	19O	79	15		0
19O	80	15	19O	79	16		0
19O	80	16	19O	79	17		0
19O	80	17	19O	79	18		0
19O	80	18	19O	79	19		0
19O	80	19	19O	79	20		0
19O	81	1	19O	80	1		0
19O	81	1	19O	80	2		0
19O	81	2	19O	80	3		0
19O	81	3	19O	80	4		0
19O	81	4	19O	80	5		0
19O	81	5	19O	80	6		0
19O	81	6	19O	80	7		0
19O	81	7	19O	80	8		0
19O	81	8	19O	80	9		0
19O	81	9	19O	80	10		0
19O	81	10	19O	80	11		0
19O	81	11	19O	80	12		0
19O	81	12	19O	80	13		0
19O	81	13	19O	80	14		0
19O	81	14	19O	80	15		0
19O	81	15	19O	80	16		0
19O	81	16	19O	80	17		0
19O	82	1	19O	81	1		0
19O	82	2	19O	81	2		0
19O	82	3	19O	81	3		0
19O	82	4	19O	81	4		0
19O	82	5	19O	81	5		0
19O	82	6	19O	81	6		0
19O	82	7	19O	81	7		0
19O	82	8	19O	81	8		0
19O	83	1	19O	82	1		0
19O	83	1	19O	82	2		0
19O	83	2	19O	82	3		0
19O	83	3	19O	82	4		0
19O	83	4	19O	82	5		0
19O	83	5	19O	82	6		0
19O	83	6	19O	82	7		0
19O	83	7	19O	82	8		0
19O	83	8	19O	82	9		0
19O	83	9	19O	82	10		0
19O	83	10	19O	82	11		0
19O	83	11	19O	82	12		0
19O	83	12	19O	82	13		0
19O	83	13	19O	82	14		0
19O	83	14	19O	82	15		0
19O	83	15	19O	82	16		0
19O	83	16	19O	82	17		0
19O	83	17	19O	82	18		0
19O	83	18	19O	82	19		0
19O	84	1	19O	83	1		0
19O	84	1	19O	83	2		0
19O	84	2	19O	83	3		0
19O	84	3	19O	83	4		0
19O	84	4	19O	83	5		0
19O	84	5	19O	83	6		0
19O	84	6	19O	83	7		0
19O	84	7	19O	83	8		0
19O	84	8	19O	83	9		0
19O	84	9	19O	83	10		0
19O	84	10	19O	83	11		0
19O	84	11	19O	83	12		0
19O	84	12	19O	83	13		0
19O	85	1	19O	84	1		0
19O	85	1	19O	84	2		0
19O	85	2	19O	84	3		0
19O	85	3	19O	84	4		0
19O	85	4	19O	84	5		0
19O	85	5	19O	84	6		0
19O	85	6	19O	84	7		0
19O	85	7	19O	84	8		0
19O	85	8	19O	84	9		0
19O	85	9	19O	84	10		0
19O	85	10	19O	84	11		0
19O	85	11	19O	84	12		0
19O	85	12	19O	84	13		0
19O	85	13	19O	84	14		0
19O	86	1	19O	85	1		0
19O	86	2	19O	85	2		0
19O	86	3	19O	85	3		0
19O	86	4	19O	85	4		0
19O	86	5	19O	85	5		0
19O	86	6	19O	85	6		0
19O	86	7	19O	85	7		0
19O	86	8	19O	85	8		0
19O	86	9	19O	85	9		0
19O	86	10	19O	85	10		0
19O	86	11	19O	85	11		0
19O	86	12	19O	85	12		0
19O	86	13	19O	85	13		0
19O	86	14	19O	85	14		0
19O	86	15	19O	85	15		0
19O	86	16	19O	85	16		0
19O	86	17	19O	85	17		0
19O	87	1	19O	86	1		0
19O	87	2	19O	86	2		0
19O	87	3	19O	86	3		0
19O	87	4	19O	86	4		0
19O	87	5	19O	86	5		0
19O	87	6	19O	86	6		0
19O	87	7	19O	86	7		0
19O	88	1	19O	87	1		0
19O	88	1	19O	87	2		0
19O	88	2	19O	87	3		0
19O	88	3	19O	87	4		0
19O	88	4	19O	87	5		0
19O	88	5	19O	87	6		0
19O	88	6	19O	87	7		0
19O	88	7	19O	87	8		0
19O	88	8	19O	87	9		0
19O	88	9	19O	87	10		0
19O	88	10	19O	87	11		0
19O	88	11	19O	87	12		0
19O	88	12	19O	87	13		0
19O	88	13	19O	87	14		0
19O	88	14	19O	87	15		0
19O	88	15	19O	87	16		0
19O	88	16	19O	87	17		0
19O	88	17	19O	87	18		0
19O	88	18	19O	87	19		0
19O	89	1	19O	88	1		0
19O	89	1	19O	88	2		0
19O	89	2	19O	88	3		0
19O	89	3	19O	88	4		0
19O	89	4	19O	88	5		0
19O	89	5	19O	88	6		0
19O	89	6	19O	88	7		0
19O	89	7	19O	88	8		0
19O	89	8	19O	88	9		0
19O	89	9	19O	88	10		0
19O	89	10	19O	88	11		0
19O	89	11	19O	88	12		0
19O	89	12	19O	88	13		0
19O	89	13	19O	88	14		0
19O	89	14	19O	88	15		0
19O	89	15	19O	88	16		0
19O	89	16	19O	88	17		0
19O	89	17	19O	88	18		0
19O	89	18	19O	88	19		0
19O	89	19	19O	88	20		0
19O	89	20	19O	88	21		0
19O	89	21	19O	88	22		0
19O	89	22	19O	88	23		0
19O	89	23	19O	88	24		0
19O	89	24	19O	88	25		0
19O	89	25	19O	88	26		0
19O	89	26	19O	88	27		0
19O	89	27	19O	88	28		0
19O	89	28	19O	88	29		0
19O	89	29	19O	88	30		0
19O	89	30	19O	88	31		0
19O	89	31	19O	88	32		0
19O	89	32	19O	88	33		0
19O	89	33	19O	88	34		0
19O	89	34	19O	88	35		0
19O	89	35	19O	88	36		0
19O	89	36	19O	88	37		0
19O	89	37	19O	88	38		0
19O	89	38	19O	88	39		0
19O	89	39	19O	88	40		0
19O	89	40	19O	88	41		0
19O	89	41	19O	88	42		0
19O	89	42	19O	88	43		0
19O	89	43	19O	88	44		0
19O	89	44	19O	88	45		0
19O	89	45	19O	88	46		0
19O	89	46	19O	88	47		0
19O	89	47	19O	88	48		0
19O	89	48	19O	88	49		0
19O	89	49	19O	88	50		0
19O	89	50	19O	88	51		0
19O	89	51	19O	88	52		0
19O	89	52	19O	88	53		0
19O	90	1	19O	89	1		0
19O	90	2	19O	89	2		0
19O	90	3	19O	89	3		0
19O	90	4	19O	89	4		0
19O	90	5	19O	89	5		0
19O	90	6	19O	89	6		0
19O	90	7	19O	89	7		0
19O	90	8	19O	89	8		0
19O	90	9	19O	89	9		0
19O	90	10	19O	89	10		0
19O	90	11	19O	89	11		0
19O	90	12	19O	89	12		0
19O	90	13	19O	89	13		0
19O	90	14	19O	89	14		0
19O	90	15	19O	89	15		0
19O	90	16	19O	89	16		0
19O	90	17	19O	89	17		0
19O	91	1	19O	90	1		0
19O	91	2	19O	90	2		0
19O	91	3	19O	90	3		0
19O	91	4	19O	90	4		0
19O	91	5	19O	90	5		0
19O	91	6	19O	90	6		0
19O	91	7	19O	90	7		0
19O	91	8	19O	90	8		0
19O	91	9	19O	90	9		0
19O	91	10	19O	90	10		0
19O	91	11	19O	90	11		0
19O	91	12	19O	90	12		0
19O	91	13	19O	90	13		0
19O	91	14	19O	90	14		0
19O	91	15	19O	90	15		0
19O	91	16	19O	90	16		0
19O	92	1	19O	91	1		0
19O	92	1	19O	91	2		0
19O	92	2	19O	91	3		0
19O	92	3	19O	91	4		0
19O	92	4	19O	91	5		0
19O	92	5	19O	91	6		0
19O	92	6	19O	91	7		0
19O	92	7	19O	91	8		0
19O	92	8	19O	91	9		0
19O	92	9	19O	91	10		0
19O	92	10	19O	91	11		0
19O	92	11	19O	91	12		0
19O	92	12	19O	91	13		0
19O	92	13	19O	91	14		0
19O	92	14	19O	91	15		0
19O	92	15	19O	91	16		0
19O	93	1	19O	92	1		0
19O	93	2	19O	92	2		0
19O	93	3	19O	92	3		0
19O	93	4	19O	92	4		0
19O	93	5	19O	92	5		0
19O	94	1	19O	93	1		0
19O	94	2	19O	93	2		0
19O	94	3	19O	93	3		0
19O	94	4	19O	93	4		0
19O	94	5	19O	93	5		0
19O	94	6	19O	93	6		0
19O	94	7	19O	93	7		0
19O	94	8	19O	93	8		0
19O	94	9	19O	93	9		0
19O	94	10	19O	93	10		0
19O	94	11	19O	93	11		0
19O	94	12	19O	93	12		0
19O	94	13	19O	93	13		0
19O	94	14	19O	93	14		0
19O	94	15	19O	93	15		0
19O	94	16	19O	93	16		0
19O	94	17	19O	93	17		0
19O	94	18	19O	93	18		0
19O	94	19	19O	93	19		0
19O	94	20	19O	93	20		0
19O	94	21	19O	93	21		0
19O	94	22	19O	93	22		0
19O	94	23	19O	93	23		0
19O	95	1	19O	94	1		0
19O	95	2	19O	94	2		0
19O	95	3	19O	94	3		0
19O	95	4	19O	94	4		0
19O	95	5	19O	94	5		0
19O	95	6	19O	94	6		0
19O	95	7	19O	94	7		0
19O	95	8	19O	94	8		0
19O	95	9	19O	94	9		0
19O	95	10	19O	94	10		0
19O	95	11	19O	94	11		0
19O	96	1	19O	95	1		0
19O	96	2	19O	95	2		0
19O	96	3	19O	95	3		0
19O	96	4	19O	95	4		0
19O	96	5	19O	95	5		0
19O	96	6	19O	95	6		0
19O	96	7	19O	95	7		0
19O	96	8	19O	95	8		0
19O	96	9	19O	95	9		0
19O	96	10	19O	95	10		0
19O	96	11	19O	95	11		0
19O	96	12	19O	95	12		0
19O	96	13	19O	95	13		0
19O	97	1	19O	96	1		0
19O	97	2	19O	96	2		0
19O	97	3	19O	96	3		0
19O	97	4	19O	96	4		0
19O	97	5	19O	96	5		0
19O	97	6	19O	96	6		0
19O	97	7	19O	96	7		0
19O	97	8	19O	96	8		0
19O	97	9	19O	96	9		0
19O	97	10	19O	96	10		0
19O	97	11	19O	96	11		0
19O	97	12	19O	96	12		0
19O	98	1	19O	97	1		0
19O	98	2	19O	97	2		0
19O	98	3	19O	97	3		0
19O	98	4	19O	97	4		0
19O	98	5	19O	97	5		0
19O	98	6	19O	97	6		0
19O	98	7	19O	97	7		0
19O	98	8	19O	97	8		0
19O	98	9	19O	97	9		0
19O	99	1	19O	98	1		0
19O	99	2	19O	98	2		0
19O	99	3	19O	98	3		0
19O	99	4	19O	98	4		0
19O	99	5	19O	98	5		0
19O	99	6	19O	98	6		0
19O	99	7	19O	98	7		0
19O	99	8	19O	98	8		0
19O	99	9	19O	98	9		0
19O	100	1	19O	99	1		0
19O	100	2	19O	99	2		0
19O	100	3	19O	99	3		0
19O	100	4	19O	99	4		0
19O	100	5	19O	99	5		0
19O	101	1	19O	100	1		0
19O	101	2	19O	100	2		0
19O	101	3	19O	100	3		0
19O	101	4	19O	100	4		0
19O	101	5	19O	100	5		0
19O	101	6	19O	100	6		0
19O	101	7	19O	100	7		0
19O	101	8	19O	100	8		0
19O	102	1	19O	101	1		0
19O	102	1	19O	101	2		0
19O	102	2	19O	101	3		0
19O	102	3	19O	101	4		0
19O	102	4	19O	101	5		0
19O	102	5	19O	101	6		0
19O	102	6	19O	101	7		0
19O	102	7	19O	101	8		0
19O	102	8	19O	101	9		0
19O	102	9	19O	101	10		0
19O	102	10	19O	101	11		0
19O	102	11	19O	101	12		0
19O	102	12	19O	101	13		0
19O	102	13	19O	101	14		0
19O	102	14	19O	101	15		0
19O	102	15	19O	101	16		0
19O	102	16	19O	101	17		0
19O	102	17	19O	101	18		0
19O	102	18	19O	101	19		0
19O	102	19	19O	101	20		0
19O	102	20	19O	101	21		0
19O	102	21	19O	101	22		0
19O	102	22	19O	101	23		0
19O	102	23	19O	101	24		0
19O	102	24	19O	101	25		0
19O	102	25	19O	101	26		0
19O	102	26	19O	101	27		0
19O	102	27	19O	101	28		0
19O	102	28	19O	101	29		0
19O	103	1	19O	102	1		0
19O	103	2	19O	102	2		0
19O	103	3	19O	102	3		0
19O	103	4	19O	102	4		0
19O	103	5	19O	102	5		0
19O	103	6	19O	102	6		0
19O	103	7	19O	102	7		0
19O	103	8	19O	102	8		0
19O	103	9	19O	102	9		0
19O	103	10	19O	102	10		0
19O	103	11	19O	102	11		0
19O	103	12	19O	102	12		0
19O	103	13	19O	102	13		0
19O	103	14	19O	102	14		0
19O	103	15	19O	102	15		0
19O	103	16	19O	102	16		0
19O	103	17	19O	102	17		0
19O	103	18	19O	102	18		0
19O	103	19	19O	102	19		0
19O	103	20	19O	102	20		0
19O	103	21	19O	102	21		0
19O	103	22	19O	102	22		0
19O	104	1	19O	103	1		0
19O	104	2	19O	103	2		0
19O	104	3	19O	103	3		0
19O	104	4	19O	103	4		0
19O	104	5	19O	103	5		0
19O	104	6	19O	103	6		0
19O	104	7	19O	103	7		0
19O	104	8	19O	103	8		0
19O	104	9	19O	103	9		0
19O	104	10	19O	103	10		0
19O	104	11	19O	103	11		0
19O	104	12	19O	103	12		0
19O	104	13	19O	103	13		0
19O	104	14	19O	103	14		0
19O	104	15	19O	103	15		0
19O	104	16	19O	103	16		0
19O	104	17	19O	103	17		0
19O	104	18	19O	103	18		0
19O	104	19	19O	103	19		0
19O	104	20	19O	103	20		0
19O	104	21	19O	103	21		0
19O	104	22	19O	103	22		0
19O	104	23	19O	103	23		0
19O	104	24	19O	103	24		0
19O	104	25	19O	103	25		0
19O	104	26	19O	103	26		0
19O	104	27	19O	103	27		0
19O	104	28	19O	103	28		0
19O	104	29	19O	103	29		0
19O	104	30	19O	103	30		0
19O	104	31	19O	103	31		0
19O	104	32	19O	103	32		0
19O	104	33	19O	103	33		0
19O	104	34	19O	103	34		0
19O	104	35	19O	103	35		0
19O	105	1	19O	104	1		0
19O	105	2	19O	104	2		0
19O	105	3	19O	104	3		0
19O	105	4	19O	104	4		0
19O	105	5	19O	104	5		0
19O	105	6	19O	104	6		0
19O	105	7	19O	104	7		0
19O	105	8	19O	104	8		0
19O	105	9	19O	104	9		0
19O	105	10	19O	104	10		0
19O	105	11	19O	104	11		0
19O	105	12	19O	104	12		0
19O	105	13	19O	104	13		0
19O	105	14	19O	104	14		0
19O	105	15	19O	104	15		0
19O	105	16	19O	104	16		0
19O	105	17	19O	104	17		0
19O	105	18	19O	104	18		0
19O	105	19	19O	104	19		0
19O	105	20	19O	104	20		0
19O	105	21	19O	104	21		0
19O	105	22	19O	104	22		0
19O	105	23	19O	104	23		0
19O	105	24	19O	104	24		0
19O	105	25	19O	104	25		0
19O	105	26	19O	104	26		0
19O	105	27	19O	104	27		0
19O	105	28	19O	104	28		0
19O	105	29	19O	104	29		0
19O	105	30	19O	104	30		0
19O	105	31	19O	104	31		0
19O	105	32	19O	104	32		0
19O	105	33	19O	104	33		0
19O	105	34	19O	104	34		0
19O	105	35	19O	104	35		0
19O	105	36	19O	104	36		0
19O	105	37	19O	104	37		0
19O	105	38	19O	104	38		0
19O	105	39	19O	104	39		0
19O	105	40	19O	104	40		0
19O	105	41	19O	104	41		0
19O	105	42	19O	104	42		0
19O	105	43	19O	104	43		0
19O	105	44	19O	104	44		0
19O	105	45	19O	104	45		0
19O	106	1	19O	105	1		0
19O	106	2	19O	105	2		0
19O	106	3	19O	105	3		0
19O	106	4	19O	105	4		0
19O	106	5	19O	105	5		0
19O	106	6	19O	105	6		0
19O	106	7	19O	105	7		0
19O	106	8	19O	105	8		0
19O	106	9	19O	105	9		0
19O	106	10	19O	105	10		0
19O	106	11	19O	105	11		0
19O	106	12	19O	105	12		0
19O	106	13	19O	105	13		0
19O	106	14	19O	105	14		0
19O	106	15	19O	105	15		0
19O	106	16	19O	105	16		0
19O	106	17	19O	105	17		0
19O	106	18	19O	105	18		0
19O	106	19	19O	105	19		0
19O	106	20	19O	105	20		0
19O	106	21	19O	105	21		0
19O	106	22	19O	105	22		0
19O	106	23	19O	105	23		0
19O	106	24	19O	105	24		0
19O	106	25	19O	105	25		0
19O	106	26	19O	105	26		0
19O	106	27	19O	105	27		0
19O	106	28	19O	105	28		0
19O	106	29	19O	105	29		0
19O	106	30	19O	105	30		0
19O	106	31	19O	105	31		0
19O	106	32	19O	105	32		0
19O	106	33	19O	105	33		0
19O	106	34	19O	105	34		0
19O	106	35	19O	105	35		0
19O	106	36	19O	105	36		0
19O	106	37	19O	105	37		0
19O	106	38	19O	105	38		0
19O	106	39	19O	105	39		0
19O	106	40	19O	105	40		0
19O	106	41	19O	105	41		0
19O	106	42	19O	105	42		0
19O	106	43	19O	105	43		0
19O	106	44	19O	105	44		0
19O	106	45	19O	105	45		0
19O	106	46	19O	105	46		0
19O	106	47	19O	105	47		0
19O	106	48	19O	105	48		0
19O	107	1	19O	106	1		0
19O	107	2	19O	106	2		0
19O	107	3	19O	106	3		0
19O	107	4	19O	106	4		0
19O	107	5	19O	106	5		0
19O	107	6	19O	106	6		0
19O	107	7	19O	106	7		0
19O	107	8	19O	106	8		0
19O	107	9	19O	106	9		0
19O	107	10	19O	106	10		0
19O	107	11	19O	106	11		0
19O	107	12	19O	106	12		0
19O	107	13	19O	106	13		0
19O	107	14	19O	106	14		0
19O	107	15	19O	106	15		0
19O	107	16	19O	106	16		0
19O	107	17	19O	106	17		0
19O	107	18	19O	106	18		0
19O	107	19	19O	106	19		0
19O	107	20	19O	106	20		0
19O	107	21	19O	106	21		0
19O	107	22	19O	106	22		0
19O	107	23	19O	106	23		0
19O	107	24	19O	106	24		0
19O	107	25	19O	106	25		0
19O	107	26	19O	106	26		0
19O	107	27	19O	106	27		0
19O	107	28	19O	106	28		0
19O	107	29	19O	106	29		0
19O	107	30	19O	106	30		0
19O	107	31	19O	106	31		0
19O	107	32	19O	106	32		0
19O	107	33	19O	106	33		0
19O	107	34	19O	106	34		0
19O	107	35	19O	106	35		0
19O	107	36	19O	106	36		0
19O	107	37	19O	106	37		0
19O	107	38	19O	106	38		0
19O	107	39	19O	106	39		0
19O	107	40	19O	106	40		0
19O	107	41	19O	106	41		0
19O	107	42	19O	106	42		0
19O	107	43	19O	106	43		0
19O	108	1	19O	107	1		0
19O	108	1	19O	107	2		0
19O	108	2	19O	107	3		0
19O	108	3	19O	107	4		0
19O	108	4	19O	107	5		0
19O	108	5	19O	107	6		0
19O	108	6	19O	107	7		0
19O	108	7	19O	107	8		0
19O	108	8	19O	107	9		0
19O	108	9	19O	107	10		0
19O	108	10	19O	107	11		0
19O	108	11	19O	107	12		0
19O	108	12	19O	107	13		0
19O	108	13	19O	107	14		0
19O	109	1	19O	108	1		0
19O	109	2	19O	108	2		0
19O	109	3	19O	108	3		0
19O	109	4	19O	108	4		0
19O	109	5	19O	108	5		0
19O	109	6	19O	108	6		0
19O	109	7	19O	108	7		0
19O	109	8	19O	108	8		0
19O	109	9	19O	108	9		0
19O	109	10	19O	108	10		0
19O	109	11	19O	108	11		0
19O	109	12	19O	108	12		0
19O	109	13	19O	108	13		0
19O	109	14	19O	108	14		0
19O	109	15	19O	108	15		0
19O	109	16	19O	108	16		0
19O	109	17	19O	108	17		0
19O	109	18	19O	108	18		0
19O	109	19	19O	108	19		0
19O	109	20	19O	108	20		0
19O	109	21	19O	108	21		0
19O	109	22	19O	108	22		0
19O	109	23	19O	108	23		0
19O	109	24	19O	108	24		0
19O	109	25	19O	108	25		0
19O	109	26	19O	108	26		0
19O	109	27	19O	108	27		0
19O	109	28	19O	108	28		0
19O	109	29	19O	108	29		0
19O	109	30	19O	108	30		0
19O	109	31	19O	108	31		0
19O	110	1	19O	109	1		0
19O	110	2	19O	109	2		0
19O	110	3	19O	109	3		0
19O	110	4	19O	109	4		0
19O	110	5	19O	109	5		0
19O	110	6	19O	109	6		0
19O	110	7	19O	109	7		0
19O	111	1	19O	110	1		0
19O	111	2	19O	110	2		0
19O	111	3	19O	110	3		0
19O	111	4	19O	110	4		0
19O	111	5	19O	110	5		0
19O	111	6	19O	110	6		0
19O	111	7	19O	110	7		0
19O	111	8	19O	110	8		0
19O	111	9	19O	110	9		0
19O	111	10	19O	110	10		0
19O	112	1	19O	111	1		0
19O	112	2	19O	111	2		0
19O	112	3	19O	111	3		0
19O	112	4	19O	111	4		0
19O	112	5	19O	111	5		0
19O	112	6	19O	111	6		0
19O	112	7	19O	111	7		0
19O	112	8	19O	111	8		0
19O	112	9	19O	111	9		0
19O	112	10	19O	111	10		0
19O	113	1	19O	112	1		0
19O	113	2	19O	112	2		0
19O	113	3	19O	112	3		0
19O	113	4	19O	112	4		0
19O	113	5	19O	112	5		0
19O	113	6	19O	112	6		0
19O	113	7	19O	112	7		0
19O	113	8	19O	112	8		0
19O	113	9	19O	112	9		0
19O	113	9	19O	113	1		0
19O	114	1	19O	113	1		0
19O	114	2	19O	113	2		0
19O	114	3	19O	113	3		0
19O	114	4	19O	113	4		0
19O	114	5	19O	113	5		0
19O	114	6	19O	113	6		0
19O	114	7	19O	113	7		0
19O	114	8	19O	113	8		0
19O	115	1	19O	113	9		0
19O	115	2	19O	113	10		0
19O	115	3	19O	113	11		0
19O	115	4	19O	113	12		0
19O	115	5	19O	113	13		0
19O	115	6	19O	113	14		0
19O	115	7	19O	113	15		0
19O	115	8	19O	113	16		0
19O	115	9	19O	113	17		0
19O	115	10	19O	113	18		0
19O	115	11	19O	113	19		0
19O	115	12	19O	113	20		0
19O	115	13	19O	113	21		0
19O	115	14	19O	113	22		0
19O	115	15	19O	113	23		0
19O	115	16	19O	113	24		0
19O	115	17	19O	113	25		0
19O	115	18	19O	113	26		0
19O	115	18	19O	114	1		0
19O	116	1	19O	114	1		0
19O	116	2	19O	114	2		0
19O	116	3	19O	114	3		0
19O	116	4	19O	114	4		0
19O	116	5	19O	114	5		0
19O	116	6	19O	114	6		0
19O	116	7	19O	114	7		0
19O	116	8	19O	114	8		0
19O	116	9	19O	114	9		0
19O	116	10	19O	115	1		0
19O	116	11	19O	115	2		0
19O	116	12	19O	115	3		0
19O	116	13	19O	115	4		0
19O	116	14	19O	116			1
19O	116	15	19O	115	6		0
19O	116	16	19O	115	7		0
19O	116	17	19O	115	8		0
19O	116	18	19O	115	9		0
19O	116	19	19O	115	10		0
19O	116	19	19O	116	1		0
19O	117	1	19O	116	1		0
19O	117	2	19O	116	2		0
19O	117	2	19O	117	1		0
19O	118	1	19O	117	1		0
19O	118	2	19O	117	2		0
19O	118	3	19O	117	3		0
19O	118	4	19O	117	4		0
19O	118	5	19O	117	5		0
19O	118	6	19O	117	6		0
19O	118	7	19O	117	7		0
19O	118	8	19O	117	8		0
19O	118	9	19O	117	9		0
19O	118	10	19O	117	10		0
19O	118	11	19O	117	11		0
19O	118	12	19O	117	12		0
19O	118	13	19O	117	13		0
19O	118	14	19O	117	14		0
19O	118	15	19O	117	15		0
19O	118	16	19O	117	16		0
19O	118	17	19O	117	17		0
19O	118	18	19O	117	18		0
19O	118	19	19O	117	19		0
19O	118	20	19O	117	20		0
19O	118	21	19O	117	21		0
19O	118	22	19O	117	22		0
19O	118	23	19O	117	23		0
19O	118	24	19O	117	24		0
19O	118	25	19O	117	25		0
19O	118	26	19O	117	26		0
19O	118	27	19O	117	27		0
19O	118	28	19O	117	28		0
19O	118	29	19O	117	29		0
19O	119	1	19O	118	1		0
19O	119	2	19O	118	2		0
19O	119	3	19O	118	3		0
19O	119	4	19O	118	4		0
19O	119	5	19O	118	5		0
19O	119	6	19O	118	6		0
19O	119	7	19O	118	7		0
19O	119	8	19O	118	8		0
19O	119	9	19O	118	9		0
19O	119	10	19O	118	10		0
19O	119	11	19O	118	11		0
19O	119	12	19O	118	12		0
19O	119	13	19O	118	13		0
19O	119	14	19O	118	14		0
19O	119	15	19O	118	15		0
19O	119	16	19O	118	16		0
19O	119	17	19O	118	17		0
19O	119	18	19O	118	18		0
19O	119	19	19O	118	19		0
19O	119	20	19O	118	20		0
19O	119	21	19O	118	21		0
19O	119	22	19O	118	22		0
19O	119	23	19O	118	23		0
19O	119	24	19O	118	24		0
19O	119	25	19O	118	25		0
19O	119	26	19O	118	26		0
19O	119	27	19O	118	27		0
19O	119	28	19O	118	28		0
19O	119	29	19O	118	29		0
19O	119	30	19O	118	30		0
19O	119	31	19O	118	31		0
19O	119	32	19O	118	32		0
19O	119	33	19O	118	33		0
19O	119	34	19O	118	34		0
19O	119	35	19O	118	35		0
19O	119	36	19O	118	36		0
19O	119	37	19O	118	37		0
19O	119	38	19O	118	38		0
19O	119	39	19O	118	39		0
19O	119	40	19O	118	40		0
19O	119	41	19O	118	41		0
19O	119	42	19O	118	42		0
19O	119	43	19O	118	43		0
19O	119	44	19O	118	44		0
19O	119	45	19O	118	45		0
19O	119	46	19O	118	46		0
19O	119	47	19O	118	47		0
19O	119	48	19O	118	48		0
19O	119	49	19O	118	49		0
19O	119	50	19O	118	50		0
19O	119	51	19O	118	51		0
19O	119	52	19O	118	52		0
19O	119	53	19O	118	53		0
19O	119	54	19O	118	54		0
19O	119	55	19O	118	55		0
19O	119	56	19O	118	56		0
19O	119	57	19O	118	57		0
19O	119	58	19O	118	58		0
19O	119	59	19O	118	59		0
19O	119	60	19O	118	60		0
19O	119	61	19O	118	61		0
19O	119	62	19O	118	62		0
19O	119	63	19O	118	63		0
19O	119	64	19O	118	64		0
19O	119	65	19O	118	65		0
19O	119	66	19O	118	66		0
19O	119	67	19O	118	67		0
19O	119	68	19O	118	68		0
19O	119	69	19O	118	69		0
19O	119	70	19O	118	70		0
19O	119	71	19O	118	71		0
19O	119	72	19O	118	72		0
19O	119	73	19O	118	73		0
19O	119	74	19O	118	74		0
19O	119	75	19O	118	75		0
19O	119	76	19O	118	76		0
19O	119	77	19O	118	77		0
19O	119	78	19O	118	78		0
19O	119	79	19O	118	79		0
19O	119	80	19O	118	80		0
19O	119	81	19O	118	81		0
19O	119	82	19O	118	82		0
19O	119	83	19O	118	83		0
19O	119	84	19O	118	84		0
19O	119	85	19O	118	85		0
19O	119	86	19O	118	86		0
19O	119	87	19O	118	87		0
19O	119	88	19O	118	88		0
19O	119	89	19O	118	89		0
19O	119	90	19O	118	90		0
19O	119	91	19O	118	91		0
19O	119	92	19O	118	92		0
19O	119	93	19O	118	93		0
19O	119	94	19O	118	94		0
19O	119	95	19O	118	95		0
19O	119	96	19O	118	96		0
19O	119	97	19O	118	97		0
19O	119	98	19O	118	98		0
19O	119	99	19O	118	99		0
19O	119	100	19O	118	100		0
19O	119	101	19O	118	101		0
19O	119	102	19O	118	102		0
19O	119	103	19O	118	103		0
19O	119	104	19O	118	104		0
19O	119	105	19O	118	105		0
19O	119	106	19O	118	106		0
19O	119	107	19O	118	107		0
19O	119	108	19O	118	108		0
19O	119	109	19O	118	109		0
19O	119	110	19O	118	110		0
19O	119	111	19O	118	111		0
19O	119	112	19O	118	112		0
19O	119	113	19O	118	113		0
19O	119	114	19O	118	114		0
19O	119	115	19O	118	115		0
19O	119	116	19O	118	116		0
19O	119	117	19O	118	117		0
19O	119	118	19O	118	118		0
19O	119	119	19O	118	119		0
19O	119	120	19O	118	120		0
19O	119	121	19O	118	121		0
19O	119	122	19O	118	122		0
19O	119	123	19O	118	123		0
19O	119	124	19O	118	124		0
19O	119	125	19O	118	125		0
19O	119	126	19O	118	126		0
19O	119	127	19O	118	127		0
19O	119	128	19O	118	128		0
19O	119	129	19O	118	129		0
19O	119	130	19O	118	130		0
19O	119	131	19O	118	131		0
19O	119	132	19O	118	132		0
19O	119	133	19O	118	133		0
19O	119	134	19O	118	134		0
19O	119	135	19O	118	135		0
19O	119	136	19O	118	136		0
19O	119	137	19O	118	137		0
19O	119	138	19O	118	138		0
19O	119	139	19O	118	139		0
19O	119	140	19O	118	140		0
19O	119	141	19O	118	141		0
19O	119	142	19O	118	142		0
19O	119	143	19O	118	143		0
19O	119	144	19O	118	144		0
19O	119	145	19O	118	145		0
19O	119	146	19O	118	146		0
19O	119	147	19O	118	147		0
19O	119	148	19O	118	148		0
19O	119	149	19O	118	149		0
19O	119	150	19O	118	150		0
19O	119	151	19O	118	151		0
19O	119	152	19O	118	152		0
19O	119	153	19O	118	153		0
19O	119	154	19O	118	154		0
19O	119	155	19O	118	155		0
19O	119	156	19O	118	156		0
19O	119	157	19O	118	157		0
19O	119	158	19O	118	158		0
19O	119	159	19O	118	159		0
19O	119	160	19O	118	160		0
19O	119	161	19O	118	161		0
19O	119	162	19O	118	162		0
19O	119	163	19O	118	163		0
19O	119	164	19O	118	164		0
19O	119	165	19O	118	165		0
19O	119	166	19O	118	166		0
19O	119	167	19O	118	167		0
19O	119	168	19O	118	168		0
19O	119	169	19O	118	169		0
