PAPAPM	＊
PAPAPN	＊
PAPASF	＊
PAPASM	＊
PAPASN	＊
PAPDPF	＊
PAPDPM	＊
PAPDPN	＊
PAPDSF	＊
PAPDSM	＊
PAPDSN	＊
PAPGPF	＊
PAPGPM	＊
PAPGPN	＊
PAPGSF	＊
PAPGSM	＊
PAPGSN	＊
PAPNPF	＊
PAPNPM	＊
PAPNPN	＊
PAPNSF	＊
PAPNSM	＊
PAPNSN	＊
PAPVPM	＊
PAPVSF	＊
PAPVSM	＊
PAS1P	＊
PAS1S	＊
PAS2P	＊
PAS2S	＊
PAS3P	＊
PAS3S	＊
PMD2P	＊
PMD2S	＊
PMD3P	＊
PMD3S	＊
PMI1P	＊
PMI1S	＊
PMI2P	＊
PMI2S	＊
PMI3P	＊
PMI3S	＊
PMN	＊
PMO1S	＊
PMO2S	＊
PMO3P	＊
PMO3S	＊
PMP3P	＊
PMPAPF	＊
PMPAPM	＊
PMPAPN	＊
PMPASF	＊
PMPASM	＊
PMPASN	＊
PMPDPF	＊
PMPDPM	＊
PMPDPN	＊
PMPDSF	＊
PMPDSM	＊
PMPDSN	＊
PMPGPF	＊
PMPGPM	＊
PMPGPN	＊
PMPGSF	＊
PMPGSM	＊
PMPGSN	＊
PMPNDM	＊
PMPNPF	＊
PMPNPM	＊
PMPNPN	＊
PMPNSF	＊
PMPNSM	＊
PMPNSN	＊
PMPVPM	＊
PMPVPN	＊
PMPVSM	＊
PMS1P	＊
PMS1S	＊
PMS2P	＊
PMS2S	＊
PMS3P	＊
PMS3S	＊
PPD2S	＊
PPD3P	＊
PPD3S	＊
PPI1P	＊
PPI1S	＊
PPI2P	＊
PPI2S	＊
PPI3P	＊
PPI3S	＊
PPN	＊
PPPAPF	＊
PPPAPM	＊
PPPAPN	＊
PPPASF	＊
PPPASM	＊
PPPASN	＊
PPPDPM	＊
PPPDSM	＊
PPPDSN	＊
PPPGPF	＊
PPPGPM	＊
PPPGPN	＊
PPPGSF	＊
PPPGSM	＊
PPPGSN	＊
PPPNPF	＊
PPPNPM	＊
PPPNPN	＊
PPPNSF	＊
PPPNSM	＊
PPPNSN	＊
PPS2S	＊
PPS3S	＊
S	＊
SF	＊
SM	＊
SN	＊
VPF	＊
VPM	＊
VPN	＊
VPNS	＊
VS	＊
VSF	＊
VSM	＊
VSMC	＊
VSMS	＊
VSN	＊
XAD2P	＊
XAD2S	＊
XAD3P	＊
XAD3S	＊
XAI1P	＊
XAI1S	＊
XAI2P	＊
XAI2S	＊
XAI3P	＊
XAI3S	＊
XAIASF	＊
XAN	＊
XAO3S	＊
XAPAPF	＊
XAPAPM	＊
XAPAPN	＊
XAPASF	＊
XAPASM	＊
XAPASN	＊
XAPDPM	＊
XAPDPN	＊
XAPDSF	＊
XAPDSM	＊
XAPDSN	＊
XAPGPF	＊
XAPGPM	＊
XAPGPN	＊
XAPGSF	＊
XAPGSM	＊
XAPGSN	＊
XAPNPF	＊
XAPNPM	＊
XAPNPN	＊
XAPNSF	＊
XAPNSM	＊
XAPNSN	＊
XAPVPM	＊
XAS2P	＊
XAS2S	＊
XAS3P	＊
XMD2P	＊
XMD3P	＊
XMD3S	＊
XMI1P	＊
XMI1S	＊
XMI2P	＊
XMI2S	＊
XMI3P	＊
XMI3S	＊
XMN	＊
XMPAPF	＊
XMPAPM	＊
XMPAPN	＊
XMPASF	＊
XMPASM	＊
XMPASN	＊
XMPDPF	＊
XMPDPM	＊
XMPDPN	＊
XMPDSF	＊
XMPDSM	＊
XMPDSN	＊
XMPGPF	＊
XMPGPM	＊
XMPGPN	＊
XMPGSF	＊
XMPGSM	＊
XMPGSN	＊
XMPNPF	＊
XMPNPM	＊
XMPNPN	＊
XMPNSF	＊
XMPNSM	＊
XMPNSN	＊
XMPVPM	＊
XMPVSF	＊
XMPVSM	＊
XPD3P	＊
XPI1P	＊
XPI1S	＊
XPI2S	＊
XPI3P	＊
XPI3S	＊
XPN	＊
XPP2S	＊
XPPAPF	＊
XPPAPM	＊
XPPAPN	＊
XPPASF	＊
XPPASM	＊
XPPASN	＊
XPPDPF	＊
XPPDPM	＊
XPPDSF	＊
XPPDSM	＊
XPPDSN	＊
XPPGPF	＊
XPPGPM	＊
XPPGPN	＊
XPPGSF	＊
XPPGSM	＊
XPPGSN	＊
XPPNPF	＊
XPPNPM	＊
XPPNPN	＊
XPPNSF	＊
XPPNSM	＊
XPPNSN	＊
XPS3S	＊
YAI1P	＊
YAI1S	＊
YAI2P	＊
YAI2S	＊
YAI3P	＊
YAI3S	＊
YMI1S	＊
YMI3P	＊
YMI3S	＊
YMPASN	＊
YMPNPM	＊
YMPNSM	＊
YMPNSN	＊
YPI3S	＊
YPP3S	＊
YPPASM	＊
