1Esdr
Jdt
TobBA
TobS
1Mac
2Mac
3Mac
4Mac
Od
Wis
Sir
PsSol
Bar
EpJer
Bel
BelTh
DanTh
Sus
SusTh
1Chr	13
1Kgs	11
1Sam	9
2Chr	14
2Esdr	15
2Kgs	12
2Sam	10
Amos	30
Cant	22
Dan	27
Deut	5
Esth	17
Exod	2
Ezek	26
Gen	1
Hab	35
Hag	37
Hos	28
Isa	23
Jer	24
Job	18
Joel	29
Jonah	32
Josh	6
Judg	7
Lam	25
Lev	3
Mal	39
Mic	33
Nah	34
Num	4
Obad	31
Prov	20
Ps	19
Qoh	21
Ruth	8
Zech	38
Zeph	36
